station_id,station_name,map_image_path,satellite_image_path,mobility_score,observed_subway_score,hidden_gap_score,temporal_score,visual_morphology_score,mobility_minus_subway_gap,hidden_demand_reconstruction_score_norm,station_type
2626,대흥(서강대앞),images/station_tiles/satellite/2626_대흥(서강대앞).png,images/station_tiles/satellite/2626_대흥(서강대앞).png,0.4821722835165388,0.5426254657023888,0.6377069430744836,0.9121319444750491,0.1346153846153846,0.3790406994660885,0.5426254657023888,mobility_high_subway_low
310,구파발,images/station_tiles/satellite/310_구파발.png,images/station_tiles/satellite/310_구파발.png,0.551537790886734,0.035064650449265836,0.6346016477773316,0.3369471325889044,0.6153846153846154,0.331791330212683,0.035064650449265836,diverse_living_area_hidden
2517,우장산,images/station_tiles/satellite/2517_우장산.png,images/station_tiles/satellite/2517_우장산.png,0.5161479794759287,0.5187376725838264,0.6326641305086436,0.672374947027141,0.3269230769230769,0.3473542446488776,0.5187376725838264,diverse_living_area_hidden
333,매봉,images/station_tiles/satellite/333_매봉.png,images/station_tiles/satellite/333_매봉.png,0.4864262134837933,0.040105193951347796,0.6297570964931035,0.9369322235356707,0.2692307692307692,0.3643684166210259,0.040105193951347796,diverse_living_area_hidden
2544,장한평,images/station_tiles/satellite/2544_장한평.png,images/station_tiles/satellite/2544_장한평.png,0.5420922773703547,0.52465483234714,0.6295609359224876,0.8090543367721974,0.3173076923076923,0.3296354650204781,0.52465483234714,diverse_living_area_hidden
413,쌍문,images/station_tiles/satellite/413_쌍문.png,images/station_tiles/satellite/413_쌍문.png,0.6489432286861445,0.057637519175980714,0.6239695834757816,0.9101555274049988,0.3942307692307692,0.3009716726439251,0.057637519175980714,mobility_high_subway_low
4109,등촌,images/station_tiles/satellite/4109_등촌.png,images/station_tiles/satellite/4109_등촌.png,0.4506657740024357,0.8676309445540215,0.6225351024266211,0.8334506007505139,0.3173076923076923,0.3874058380324631,0.8676309445540215,directional_mismatch
2739,남성,images/station_tiles/satellite/2739_남성.png,images/station_tiles/satellite/2739_남성.png,0.4830228675914082,0.5673898750821827,0.622380729646549,0.8207773192466971,0.25,0.3567951675261577,0.5673898750821827,mobility_high_subway_low
2826,수진,images/station_tiles/satellite/2826_수진.png,images/station_tiles/satellite/2826_수진.png,0.4434031002773647,0.5864562787639711,0.6212890183405572,0.6353263530746692,0.3173076923076923,0.3935806809513338,0.5864562787639711,diverse_living_area_hidden
221,역삼,images/station_tiles/satellite/221_역삼.png,images/station_tiles/satellite/221_역삼.png,0.8712475890568503,0.015559938636861713,0.6159000505716852,0.9635893193547715,0.19230769230769232,0.3506260068103084,0.015559938636861713,diverse_living_area_hidden
2553,고덕,images/station_tiles/satellite/2553_고덕.png,images/station_tiles/satellite/2553_고덕.png,0.4723292315172559,0.5266272189349113,0.6143962912852291,0.5946485800595483,0.34615384615384615,0.3544206329764241,0.5266272189349113,mobility_high_subway_low
4129,봉은사,images/station_tiles/satellite/4129_봉은사.png,images/station_tiles/satellite/4129_봉은사.png,0.4964111304340277,0.8720140258601797,0.6103378962354991,0.7758814272655197,0.125,0.3301665174659014,0.8720140258601797,directional_mismatch
2516,발산,images/station_tiles/satellite/2516_발산.png,images/station_tiles/satellite/2516_발산.png,0.518034333510175,0.5185185185185185,0.6030065741862033,0.9289438404775887,0.20192307692307693,0.3073910887393377,0.5185185185185185,mobility_high_subway_low
2617,새절(신사),images/station_tiles/satellite/2617_새절(신사).png,images/station_tiles/satellite/2617_새절(신사).png,0.4752517849972031,0.5406530791146176,0.6009144051753194,0.7639124320079944,0.3269230769230769,0.3326818065481394,0.5406530791146176,normal
2522,오목교(목동운동장앞),images/station_tiles/satellite/2522_오목교(목동운동장앞).png,images/station_tiles/satellite/2522_오목교(목동운동장앞).png,0.5534047805646101,0.519833442910366,0.5978097265404568,0.8403497413630148,0.23076923076923078,0.2859423406702397,0.519833442910366,normal
424,명동,images/station_tiles/satellite/424_명동.png,images/station_tiles/satellite/424_명동.png,0.6037996718211065,0.06004821389436774,0.5959619465261267,0.6873834336905554,0.11538461538461539,0.273122264292377,0.06004821389436774,normal
2554,상일동,images/station_tiles/satellite/2554_상일동.png,images/station_tiles/satellite/2554_상일동.png,0.4823763981344098,0.5268463730002192,0.5941116670742688,0.6905959313658822,0.5,0.3175790371408212,0.5268463730002192,diverse_living_area_hidden
2525,영등포시장,images/station_tiles/satellite/2525_영등포시장.png,images/station_tiles/satellite/2525_영등포시장.png,0.457858934563542,0.5204909051062897,0.5922674057008883,0.9267139536012138,0.125,0.3350535690832928,0.5204909051062897,normal
326,압구정,images/station_tiles/satellite/326_압구정.png,images/station_tiles/satellite/326_압구정.png,0.6170193248822405,0.03857111549419242,0.5884440392725249,0.7708937664894996,0.25,0.2637392311917464,0.03857111549419242,normal
416,미아사거리,images/station_tiles/satellite/416_미아사거리.png,images/station_tiles/satellite/416_미아사거리.png,0.5844113089385039,0.05829498137190445,0.5762850979598839,0.778049907137504,0.3269230769230769,0.2531071239640315,0.05829498137190445,normal
2819,문정,images/station_tiles/satellite/2819_문정.png,images/station_tiles/satellite/2819_문정.png,0.4855340133326956,0.5849222003068157,0.5711544079722336,0.9089581171199281,0.21153846153846154,0.2832415604523063,0.5849222003068157,diverse_living_area_hidden
341,경찰병원,images/station_tiles/satellite/341_경찰병원.png,images/station_tiles/satellite/341_경찰병원.png,0.4183075246263106,0.04185842647381109,0.5673778002056256,0.9207576448420149,0.1346153846153846,0.3380928777541145,0.04185842647381109,normal
2815,잠실(송파구청),images/station_tiles/satellite/2815_잠실(송파구청).png,images/station_tiles/satellite/2815_잠실(송파구청).png,0.4708692065926567,0.584045584045584,0.5649395927621262,0.8829228734339316,0.057692307692307696,0.2844703493201392,0.584045584045584,normal
2740,숭실대입구(살피재),images/station_tiles/satellite/2740_숭실대입구(살피재).png,images/station_tiles/satellite/2740_숭실대입구(살피재).png,0.4454428660283213,0.5676090291474907,0.5538596836631396,0.7888494037191001,0.3173076923076923,0.2886175773222462,0.5676090291474907,normal
231,신대방,images/station_tiles/satellite/231_신대방.png,images/station_tiles/satellite/231_신대방.png,0.5282505363267971,0.01775147928994083,0.5536800192249727,0.8699581262683107,0.2980769230769231,0.2390199519244265,0.01775147928994083,normal
331,남부터미널(예술의전당),images/station_tiles/satellite/331_남부터미널(예술의전당).png,images/station_tiles/satellite/331_남부터미널(예술의전당).png,0.5661447654209815,0.039666885820731974,0.5512370163703098,0.5307731118974262,0.27884615384615385,0.2264134568253413,0.039666885820731974,diverse_living_area_hidden
4114,국회의사당,images/station_tiles/satellite/4114_국회의사당.png,images/station_tiles/satellite/4114_국회의사당.png,0.408058783570596,0.8687267148805611,0.5474614619221216,0.6632045601897797,0.19230769230769232,0.3178477161326796,0.8687267148805611,directional_mismatch
2616,구산,images/station_tiles/satellite/2616_구산.png,images/station_tiles/satellite/2616_구산.png,0.4025729460075328,0.5404339250493096,0.5471107828892962,0.5436217521572612,0.3557692307692308,0.3241688072007402,0.5404339250493096,directional_mismatch
2551,굽은다리(강동구민회관앞),images/station_tiles/satellite/2551_굽은다리(강동구민회관앞).png,images/station_tiles/satellite/2551_굽은다리(강동구민회관앞).png,0.4195053328761322,0.5261889108042954,0.5470317684645122,0.702496678652769,0.19230769230769232,0.3037753293025735,0.5261889108042954,normal
2546,아차산(어린이대공원후문),images/station_tiles/satellite/2546_아차산(어린이대공원후문).png,images/station_tiles/satellite/2546_아차산(어린이대공원후문).png,0.451104428666314,0.5250931404777559,0.5462816139297281,0.7679993800653057,0.3269230769230769,0.2723051463596229,0.5250931404777559,normal
