priority_rank,station_id,nearest_station,nearest_line,quad_mobility_subway_label,quad_hidden_visual_label,quad_temporal_visual_label,quad_signature,reconstruction_label,reconstructed_latent_demand_score,axis_observed_subway_score,hidden_demand_reconstruction_score,hidden_demand_reconstruction_score_norm,axis_mobility_demand_score,axis_hidden_gap_score,axis_temporal_dynamics_score,axis_visual_morphology_score,surrounding_total_flow,subway_total_activity,mobility_minus_subway_gap,outer_1km_plus_share
157,334,도곡,3호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.27263736508089337,0.0646446418487549,0.20799272323213847,0.6002578956163965,0.1467071317348214,0.3483960677089636,0.2057981683116864,0.7836050521064558,69452178.71000001,52593660,0.1221543715970513,0.0
158,4123,고속터미널,9호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.33012150128311224,0.1222620160176245,0.20785948526548775,0.6001629872637343,0.2383512510429457,0.3635563074392049,0.2709742057323086,0.7777952030752372,100800660.32,99467007,0.149658980974395,0.0
159,2717,하계,7호선,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S+H+V-T+,Already Captured Core Demand,0.4148478080179961,0.2091901589466748,0.20565764907132128,0.5985945706083782,0.4452649456353905,0.4360326183795468,0.4377482457877066,0.1792077872964231,164332297.23,170185485,0.2352412332535103,0.0331020448913126
160,337,대청,3호선,Low Demand / Peripheral,Morphology-Supported Hidden Demand,Stable Dense Urban Area,M-S-H+V+T-,Morphology-Supported Hidden Demand,0.3154357243865104,0.1104315688351165,0.2050041555513939,0.5981290727100619,0.2160788440338016,0.3874511725429202,0.2199591147854461,0.7734562847848039,78071040.63,89842607,0.0997706394342403,0.0672298863656122
161,2733,학동,7호선,Observed Core Demand,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,M+S+H+V+T+,Morphology-Supported Hidden Demand,0.4383850903360318,0.2339884610019143,0.20439662933411748,0.5976963183388392,0.3745533365563201,0.3847900665808916,0.4447353681918868,0.8469149860208749,156134300.39,190359598,0.1881825308124421,0.0
162,2638,창신,6호선,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,Low Priority,0.24278970447206544,0.0384441225321468,0.20434558193991864,0.5976599561500959,0.1544939185538845,0.3461449523901161,0.1762318291314575,0.5148483719899685,58299042.65,31278804,0.1180702641812071,0.0
163,2633,버티고개,6호선,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,Low Priority,0.22796603139869812,0.0265143167531332,0.2014517146455649,0.5955985904250344,0.1658661526101578,0.3506062811987999,0.1660941725829383,0.3245585790783944,56855946.89,21573573,0.1260815652279487,5.963545038762435e-05
164,326,압구정,3호선,Observed Core Demand,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,M+S+H+V+T+,Morphology-Supported Hidden Demand,0.554281451711483,0.3532800936904941,0.2010013580209889,0.595277791433399,0.5623125374842092,0.4264360930799921,0.6066786453380616,0.7329605750597846,227892489.42,287406681,0.2637392311917464,0.0
165,2647,화랑대(서울여대입구),6호선,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S+H+V-T+,Already Captured Core Demand,0.32822718574678944,0.1278782923066383,0.20034889344015114,0.5948130264711702,0.2981197986099014,0.3903495754965154,0.2967782787669346,0.3713022674481805,106649946.97,104036005,0.1599255435473296,0.0276472091526629
166,4713,신설동,우이신설선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.21168953971427726,0.0115337284452424,0.20015581126903487,0.5946754897671078,0.0762954480693526,0.321914737205729,0.1078901210718475,0.7529987956726683,32199133.09,9386445,0.0741103654174597,0.0
167,4113,당산,9호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M-S-H-V+T+,Low Priority,0.3139577882969113,0.113953742639296,0.2000040456576153,0.5945673837629957,0.2212511351913814,0.3554610484525964,0.2745653117827526,0.7061645299109004,92332063.1,92707994,0.1349720802263187,0.0
168,2741,상도,7호선,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,M+S+H-V-T+,Already Captured Core Demand,0.3277423927096814,0.1285009924495567,0.1992414002601247,0.5940241345663824,0.2831554189074791,0.3719426460581336,0.3026390571508023,0.4680898125662198,108277828.38,104542589,0.1637231051676797,0.0008298266722219
169,417,길음,4호선,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S+H+V-T+,Already Captured Core Demand,0.45346764123024635,0.2555356936289926,0.19793194760125377,0.5930913824547518,0.4496865895488457,0.4068907340862226,0.4871131796882035,0.519633564740694,178836222.14,207888875,0.2282788774091335,0.0
170,2827,모란,8호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.2513836218056832,0.0586399978561524,0.1927436239495308,0.5893956246820804,0.1288597399025168,0.3280343049100251,0.1604384389862838,0.7930047482478758,53636086.98,47708714,0.0852128494322155,0.0
171,4706,삼양,우이신설선,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,Low Priority,0.20516732698909806,0.012521946432779,0.19264538055631908,0.5893256437386295,0.1173286323184865,0.3400467144862349,0.132971072299922,0.4076354936423599,44677957.81,10190388,0.1070064779600843,0.0
172,221,역삼,2호선,Observed Core Demand,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,M+S+H+V+T+,Morphology-Supported Hidden Demand,0.7129413474067706,0.5206215822465419,0.19231976516022875,0.5890937006849993,0.7380581461834552,0.4743271330760052,0.921787078225768,0.7787598271006075,321518950.32,423543667,0.3506260068103084,0.0
173,2620,월드컵경기장(성산),6호선,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,Low Priority,0.26622261409785414,0.0748094487521368,0.19141316534571734,0.5884479095709331,0.1935175264326455,0.3656298487153368,0.1565184453922762,0.564285759458742,60324109.02,60863015,0.087203694435985,0.0477454413631719
174,2628,효창공원앞,6호선,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,Low Priority,0.271882203340524,0.0807232353922295,0.19115896794829448,0.588266839138481,0.1733356234213286,0.3450706798963084,0.2128301100102998,0.6504748082478904,73151698.37,65674046,0.116121255073649,0.0
175,207,상왕십리,2호선,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,Already Captured Core Demand,0.3482693013495734,0.1578300605184949,0.1904392408310785,0.5877541615828373,0.2599934744464063,0.3550976902303456,0.3098169609869713,0.8053442309370991,108247930.54,128402607,0.1343128541095234,0.0
176,318,안국,3호선,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S+H+V-T+,Already Captured Core Demand,0.4471293110473944,0.2576360122490044,0.18949329879839,0.587080346135984,0.4795453846460782,0.4614107184994009,0.4746348705637608,0.2105423421905686,183576844.96,209597543,0.2390509914224815,0.0635536211690649
177,2631,이태원,6호선,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S+H+V-T+,Already Captured Core Demand,0.35029702715601413,0.1615311980467711,0.18876582910924303,0.5865621533749841,0.3115628877950873,0.3755109098003364,0.324620820135289,0.5129183617108297,123250074.33,131413586,0.1713477322115209,0.0
178,4103,공항시장,9호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.2046368443405016,0.0160302288895903,0.1886066154509113,0.5864487419622054,0.0536716358295398,0.3032644683167502,0.0750834566017053,0.8965179981768008,21393908.14,13044474,0.0402739373858811,0.0
179,2811,암사,8호선,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S+H+V-T+,Already Captured Core Demand,0.39426257280049304,0.205940145413336,0.18832242738715704,0.5862463085143285,0.4124087454355155,0.4080908262012734,0.4007709260188147,0.2650174560042979,150583863.26,167541508,0.2011594874774215,0.0211241454504837
180,4712,보문,우이신설선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.1945584374125806,0.0089842193839089,0.18557421802867172,0.5842886981608999,0.058417219547784,0.3105374444806763,0.0820185554190365,0.7423261641210145,23658465.26,7312348,0.0534690036881957,0.0
181,2751,천왕,7호선,Hidden Transit Demand,Low Visual / Low Hidden,Stable Low-Intensity Area,M+S-H-V-T-,High Priority Hidden Demand,0.29159870075360067,0.1070766885973562,0.18452201215624447,0.5835391886290144,0.2968067137852933,0.3669519776618125,0.2244455869114117,0.2140856775248321,81644003.02,87113318,0.1128273498772569,0.030999248767604
182,412,창동,4호선,Observed Core Demand,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,M+S+H+V+T+,Morphology-Supported Hidden Demand,0.45957041735663107,0.2777878485231775,0.18178256883345356,0.5815878225168338,0.4356053870743993,0.388803289195414,0.4744745412834264,0.7145226261761259,174946050.07,225991626,0.1954635581788218,0.0
183,2737,내방,7호선,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,M+S+H-V-T+,Already Captured Core Demand,0.3364605821277431,0.156373183798369,0.1800873983293741,0.580380315046791,0.2791898081097231,0.352667581978699,0.3075132509190948,0.6115562279987403,106087718.5,127217397,0.1299040070599037,0.0
184,242,아현,2호선,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,Low Priority,0.2995865235773755,0.119894989920058,0.1796915336573175,0.5800983318790306,0.2227302638462807,0.3495988425926247,0.2632675371958898,0.5930468675921502,90603253.94,97541365,0.1243365173897717,0.0
185,4133,석촌,9호선(연장),Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.24006603129099002,0.0611762400108278,0.17888979128016222,0.5795272330384509,0.1109155302098525,0.3192985609940839,0.1513640639138216,0.800565896652711,48733336.83,49772018,0.0693639427985573,0.0
186,2643,상월곡(한국과학기술연구원),6호선,Low Demand / Peripheral,Behavioral Hidden Demand,Stable Low-Intensity Area,M-S-H+V-T-,Low Priority,0.24869215994107396,0.07008075715924,0.17861140278183396,0.5793289307493912,0.1723998050483021,0.392749982195153,0.1666450504697398,0.3959574202660182,58352517.63,57016092,0.0865788326431924,0.0836734229868052
187,2634,약수,6호선,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,Low Priority,0.22195667565781216,0.0433505756778521,0.17860609997996005,0.579325153446247,0.1127705413572153,0.3329950025290335,0.1556553782691198,0.5683010576098293,51319833.89,35270341,0.094212842353025,0.0
188,2635,청구,6호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.222547067527266,0.0443074437916363,0.17823962373562968,0.5790641043060235,0.0848328462928987,0.3124325777220734,0.1200584444034423,0.8225245338425476,37933435.62,36048780,0.0569072672282286,0.0
189,2558,오금,5호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.22343989726311295,0.0452385217665717,0.17820137549654125,0.579036859238755,0.092079553444121,0.3171143821490756,0.1346516621777247,0.7579517024044465,41404479.54,36806238,0.0654012755181467,0.0
190,416,미아사거리,4호선,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S+H+V-T+,Already Captured Core Demand,0.5084473501871581,0.3313041849744723,0.17714316521268586,0.5782830726317109,0.5635129850619831,0.4396428134744231,0.5760546825319821,0.2974486703426354,215883702.2,269528664,0.2531071239640315,0.0249426838854721
191,152,종각,1호선,Observed Core Demand,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,M+S+H+V+T+,Morphology-Supported Hidden Demand,0.43422255316870684,0.2576051663529903,0.17661738681571654,0.577908549042255,0.3463041975892846,0.3792966531967408,0.4628392216258405,0.909936566291754,161161367.39,209572449,0.1782160532390078,0.0
192,209,한양대,2호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.29342252431574134,0.1169157181446086,0.17650680617113274,0.5778297800015858,0.20809324711435,0.3384965269193718,0.2219901612751747,0.7075839912940592,82088040.33,95117644,0.1041940353967167,0.0
193,2724,사가정,7호선,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S+H+V-T+,Already Captured Core Demand,0.36159293386308755,0.1851559621248044,0.17643697173828315,0.5777800353893895,0.3737599186399918,0.4001836095263551,0.3239321490850118,0.2856863827650014,119710464.12,150632993,0.1381117006467868,0.0562403926798842
194,424,명동,4호선,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S+H+V-T+,Already Captured Core Demand,0.5064975804309245,0.3306774075287295,0.17582017290219504,0.5773406759265521,0.5049797337836417,0.4628255024002959,0.5903910686715195,0.4547211089390785,223023993.25,269018763,0.273122264292377,0.0408375440564845
195,411,노원,4호선,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S+H+V-T+,Already Captured Core Demand,0.44178225454579817,0.2678027772902817,0.1739794772555165,0.5760295076764612,0.3905035956621521,0.44444810554948,0.4368949397287963,0.6756462216470043,165253309.7,217868491,0.1791294827124508,0.0845697963046606
196,2743,신대방삼거리,7호선,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S+H+V-T+,Already Captured Core Demand,0.3483467591708146,0.1751274676782881,0.1732192914925265,0.575488010531943,0.2861528497199324,0.4226802788899458,0.3247871031904644,0.4895048643626565,112795367.11,142474532,0.129363312013967,0.0919775597687666
197,2533,서대문,5호선,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,M+S+H-V-T+,Already Captured Core Demand,0.36554867496427745,0.1949630788182942,0.17058559614598326,0.573611971043812,0.3102424049818031,0.3654967972493289,0.3823398694750145,0.580974195151309,128871339.53,158611357,0.1531795331013981,0.0
198,2727,군자(능동),7호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.3159028954607477,0.147180481116251,0.16872241434449667,0.572284785407955,0.2230169032315641,0.334766495672585,0.2604078335761448,0.7977209837316862,90741639.41,119738876,0.0974267906674988,0.0
199,2760,굴포천,7호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.21873805711367963,0.0509924638770606,0.16774559323661903,0.5715889741123837,0.0822096693610665,0.2972611575810377,0.1008333359323429,0.8726174931947169,30258586.39,41487231,0.0293823736840742,0.0
200,2541,왕십리(성동구청),5호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.23365176950378214,0.0674840438220345,0.16616772568174765,0.5704650241293819,0.0904219146267626,0.3091345543669855,0.1302816262810857,0.8962194407377544,44265272.46,54903593,0.0509237969326962,0.0
201,2761,부평구청,7호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.23204080540362396,0.0672963268650728,0.16474447853855118,0.5694512136879007,0.1098631787811513,0.3079362328259238,0.1329627635474023,0.7902576403614444,43395481.66,54750880,0.0487497306592182,0.0
202,331,남부터미널(예술의전당),3호선,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S+H+V-T+,Already Captured Core Demand,0.5041342644727421,0.3397313085956401,0.16440295587710202,0.5692079395370727,0.5424301249725723,0.4175361146469276,0.5761306895134451,0.4043054167066372,209156551.59,276384365,0.2264134568253413,0.015270891376432
203,4136,올림픽공원(한국체대),9호선(연장),Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.22479989188104765,0.0606086406144913,0.16419125126655634,0.5690571376572257,0.1167796869949922,0.3149781296944529,0.1235424228745494,0.6879601573477805,45637605.34,49310260,0.0615255591481355,0.0
204,322,동대입구,3호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.27564393317395086,0.1121605124058195,0.16348342076813135,0.5685529343264601,0.1843319022481357,0.3302774813764547,0.2067741207171915,0.687703826747378,74845248.71,91249151,0.0892825537094193,0.0
205,2636,신당,6호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.2607028631097378,0.0975301038103056,0.1631727592994322,0.5683316432862928,0.12353158995405,0.3135806804329342,0.1629828116966557,0.941219151828506,58301230.44,79346904,0.0589902235105297,0.0
206,2711,장암,7호선,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,Low Priority,0.18373735633476823,0.0209203986374915,0.16281695769727672,0.5680781979299573,0.1815484305615816,0.3174506490598483,0.0673379673074248,0.0921030685560948,29919684.220000003,17022764,0.0585342021703164,0.0053913426630409
207,327,신사,3호선,Observed Core Demand,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,M+S+H+V+T+,Morphology-Supported Hidden Demand,0.49228490066987574,0.330885748238115,0.16139915243176073,0.5670682638583955,0.4726647891267664,0.4007862173452654,0.5497420712973549,0.6944077696704352,202507190.72,269188254,0.2172036997480206,0.0
208,316,독립문,3호선,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,Low Priority,0.24822230540445894,0.0870805544016206,0.16114175100283834,0.56688491112339,0.2394797435382299,0.3470857198511141,0.2120291711989916,0.1127915660967866,76282015.39,70845903,0.1182638308019306,0.0010911030545597
209,2735,반포,7호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.23098715387867108,0.0701412099035603,0.16084594397511076,0.566674201230307,0.0867893569767584,0.2995962060000315,0.1205896172404017,0.929149682910416,38870795.4,57065272,0.0336187575265733,0.0
210,2520,신정(은행정),5호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.3063126683230508,0.1476178280807218,0.15869484024232902,0.5651419224300801,0.2085811057006401,0.3219539208493851,0.2389309298935616,0.8417650456670417,82341978.2,120094670,0.0741814547163045,0.0
211,2818,가락시장,8호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.25049581398858156,0.0924543067692358,0.15804150721934576,0.5646765388572894,0.1186985205417713,0.3101801507748261,0.1588100653543913,0.8777442898019969,54159865.35,75217601,0.0528207801780628,0.0
212,2816,석촌,8호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.25645768392017965,0.0987184304610969,0.15773925345908274,0.5644612368139328,0.1319734013233915,0.3162488960793017,0.1760758499228427,0.8279225932025954,60521633.16,80313641,0.0638310591697086,0.0
213,229,봉천,2호선,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,M+S+H-V-T+,Already Captured Core Demand,0.41806454908365676,0.2623304603984022,0.15573408868525457,0.5630329135643025,0.4011295351825056,0.3716675034585432,0.440710899315039,0.5649720252388561,157804166.3,213416608,0.1643747956359496,0.0
214,2526,신길,5호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.20283852078357179,0.0473699333546107,0.15546858742896108,0.5628437911429836,0.0770211955708017,0.2992128161845055,0.1004399729735746,0.7328778413586972,30228492.51,38540201,0.0329231889008174,0.0
215,2512,개화산,5호선,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,Low Priority,0.21391087274438436,0.0593591310662661,0.15455174167811825,0.5621907016216903,0.1199076847247842,0.3159065710772759,0.1278505302563579,0.554056657976409,45797777.940000005,48293749,0.063209992773111,0.0
216,432,총신대입구(이수),4호선,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,M+S+H-V-T+,Already Captured Core Demand,0.3682080492179123,0.2148628610749582,0.1533451881429541,0.5613312468333895,0.3151732481676416,0.3556666602439269,0.3641409214247053,0.6463523819655079,129631965.36,174800387,0.1353451133778091,0.0
217,324,금호,3호선,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,Low Priority,0.24345461655720044,0.094675267826093,0.14877934873110743,0.5580788983625115,0.1616925980942778,0.3225851653338346,0.1873822072007679,0.5257021464116317,63266209.14,77024415,0.0753266960367139,0.0
218,2548,천호(풍납토성),5호선,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,Already Captured Core Demand,0.3967447534736195,0.2483591956823583,0.14838555779126117,0.5577983923601033,0.3438917615406876,0.3588048585460903,0.3833073050399724,0.7563078513579299,144064688.28,202050593,0.1410386195482601,0.0
219,2542,마장,5호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.21687741584727768,0.0694541616371685,0.14742325421010918,0.5571129222201419,0.100142987297891,0.3021987774553457,0.1275767258327113,0.7074803203284804,40356680.2,56506339,0.0383404975866761,0.0
220,157,제기동,1호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.30144410662769416,0.15570044358289,0.14574366304480416,0.5559165122579327,0.1951213882095801,0.3150150734082996,0.2300609010490572,0.8887353337149678,80682427.6,126670104,0.0615925846329816,0.0
221,431,동작(현충원),4호선,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,Low Priority,0.16808405177899205,0.0227253985949791,0.14535865318401295,0.5556422612124912,0.0465851277764559,0.287902333381023,0.0446165515715279,0.6622185062002556,13595370.63,18491182,0.0124030377083271,0.0
222,2720,먹골,7호선,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,Low Priority,0.2639803865895044,0.1187238612022838,0.14525652538722061,0.5555695133223947,0.2027049389688917,0.3275892180093969,0.2148998145771997,0.4788589663571398,75466216.05,96588619,0.0844053462819632,0.0
223,158,청량리(서울시립대입구),1호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.3294328089396503,0.1844299871095893,0.14500282183006102,0.5553887946632925,0.2358535420087209,0.3280828488218245,0.2678742606833887,0.877031506935921,99994100.51,150042392,0.085300920686724,0.0
224,2648,봉화산(서울의료원),6호선,Low Demand / Peripheral,Behavioral Hidden Demand,Stable Low-Intensity Area,M-S-H+V-T-,Low Priority,0.2497152935169198,0.1048431760363866,0.1448721174805332,0.5552956910621845,0.1978689299319074,0.3958862786248069,0.171204214692376,0.2746186245288452,60296004.89,85296293,0.0570936547063287,0.1090362642101079
225,434,남태령,4호선,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,Low Priority,0.15704025049138773,0.0153418960945729,0.14169835439681483,0.5530349493712966,0.1470369121461475,0.3156490256725267,0.0337183101241565,0.0521772158265839,14628581.6,12484496,0.0225920657931065,0.0289503447142134
226,409,불암산,4호선,Observed Core Demand,Behavioral Hidden Demand,Stable Low-Intensity Area,M+S+H+V-T-,Already Captured Core Demand,0.27071090706930717,0.1299729897310467,0.14073791733826047,0.552350808796694,0.2952875639159965,0.4264935467328929,0.1371756044168415,0.037729957405172,54991395.7,105740100,0.017559990075353,0.1775808738020446
227,2625,광흥창(서강),6호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.2473819082488956,0.1072320428082329,0.1401498654406627,0.5519319264144126,0.1476669249407941,0.3050417419270162,0.1604066654812179,0.7259002344754063,56168938.31,87239703,0.0434983729671679,0.0
228,2530,공덕,5호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.2938646172296133,0.1540032100456402,0.13986140718397314,0.5517264512135935,0.1997805084990122,0.3240645679681985,0.2579279173599374,0.7136166294102071,86103798.05,125289357,0.0780107163618559,0.0
229,2536,을지로4가,5호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.21003005618951193,0.0713962521439812,0.13863380404553072,0.5508520023269772,0.0500357303079746,0.2776346610922511,0.0905265613893029,1.0,24659385.29,58086284,-0.0062251845719516,0.0
230,2731,청담,7호선,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,M+S+H-V-T+,Already Captured Core Demand,0.3600765628541571,0.2233130705641836,0.13676349228997353,0.5495197378670251,0.3147435451701118,0.3376043250549559,0.3317368999847165,0.6769350626692457,120675629.21,181674869,0.1025753496633014,0.0
231,159,동묘앞,1호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.2256431071045333,0.0889063588059895,0.13673674829854382,0.5495006875299926,0.1073060906416835,0.3066373819205656,0.1449718797402555,0.7170164488758324,50486135.0,72331246,0.0463932780287216,0.0
232,330,교대(법원.검찰청),3호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.2683109897932433,0.1323523202607125,0.1359586695325308,0.5489464448033871,0.1429893992824664,0.3056187913173585,0.2012057171396626,0.8731991885886131,65805718.27,107675752,0.0445452903217224,0.0
233,340,가락시장,3호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.24286995727418018,0.1076097987073947,0.13526015856678547,0.5484488799820227,0.1204596794036278,0.2903666690922137,0.1401484367367464,0.8804174692214495,46502902.41,87547018,0.0168739822525438,0.0
234,4117,노량진,9호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.2889408787928216,0.1561236644201195,0.1328172143727021,0.5467087167617719,0.1905532070458263,0.3139263952606497,0.2350794757387448,0.7769444165928837,80110889.5,127014406,0.0596174399306831,0.0
235,235,문래,2호선,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,Already Captured Core Demand,0.35149418019882045,0.2187221972152975,0.13277198298352294,0.5466764974421325,0.2618534508670791,0.3181526964382975,0.321190751615905,0.8988380287587945,105988303.36,177940065,0.0672850471104252,0.0
236,2719,태릉입구,7호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.23530513266287478,0.102592094319773,0.13271303834310177,0.5466345098701118,0.1058910203011803,0.290427908046777,0.1364895455849966,0.8774928739865007,44695913.36,83464975,0.0169850856093449,0.0
237,430,이촌(국립중앙박물관),4호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.23045547421677462,0.0979161888635038,0.1325392853532708,0.5465107417697004,0.1259692630912336,0.2925385079168567,0.1215709129780554,0.7632049625089423,44384082.22,79660995,0.0208142615334312,0.0
238,4120,동작(현충원),9호선,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,Low Priority,0.14153312712675667,0.0113824871843962,0.13015063994236048,0.5448092567745235,0.0418947400110841,0.2825460673362148,0.0108550381105844,0.4987296966559825,5839244.6,9263406,0.0026853810020348,0.0
