station_id,station_name,mob_vis_cosine_pca32,mobility_cluster,visual_cluster
4113,당산,-0.1672741689798901,3,1
241,이대,-0.1644704809813949,3,3
2614,독바위,-0.16326482185304425,4,2
4713,신설동,-0.1577432532391962,3,0
2534,광화문(세종문화회관),-0.15682024807399886,2,3
2530,공덕,-0.15599554202368587,3,3
247,도림천,-0.15436096718716147,3,3
2558,오금,-0.1541860646645566,3,4
4701,북한산우이,-0.15411060550564384,4,2
4705,화계,-0.1529729495268359,4,2
218,종합운동장,-0.1511582915938764,3,0
332,양재(서초구청),-0.14902847978128336,2,0
2760,굴포천,-0.14839131190739324,5,3
2520,신정(은행정),-0.14771604256582527,3,3
2639,보문,-0.14741072955055604,3,3
4133,석촌,-0.1446618025809752,5,4
309,지축,-0.14422410693423898,4,2
248,양천구청,-0.14358823294513529,0,0
4712,보문,-0.1419590111562038,3,0
2642,월곡(동덕여대),-0.13920148337247,0,3
2615,연신내,-0.13669425906212618,5,2
2729,건대입구,-0.13440759472312275,0,0
429,신용산,-0.13339043655333835,3,3
2524,영등포구청,-0.13214503912392933,3,3
4135,한성백제,-0.13052597562916302,5,1
2556,올림픽공원(한국체대),-0.12412934384057586,3,4
4124,사평,-0.11139360331694015,3,4
222,강남,-0.1063361989033931,2,1
4702,솔밭공원,-0.1031539149576938,4,2
210,뚝섬,-0.10052474270721894,3,0
4127,선정릉,-0.09686686214958914,3,0
4114,국회의사당,-0.09046266999891,0,5
2755,춘의,-0.08599244079282291,5,0
2827,모란,-0.08533437607860618,3,1
150,서울역,-0.08432115313073021,3,4
2640,안암(고대병원앞),-0.08377847494247034,0,0
2726,중곡,-0.08064322490555448,0,1
2621,마포구청,-0.0789776726116255,0,5
2626,대흥(서강대앞),-0.07550617724142886,0,3
418,성신여대입구(돈암),-0.06923748508789782,3,0
2634,약수,-0.06799085433391505,3,4
2551,굽은다리(강동구민회관앞),-0.06771230014237817,0,1
212,건대입구,-0.06742580906781186,2,0
426,서울역,-0.06585115621790809,3,1
2631,이태원,-0.06439161280339009,0,0
2746,대림(구로구청),-0.0641762809206919,0,0
207,상왕십리,-0.06415983602214742,3,3
2542,마장,-0.06259964636341254,3,3
223,교대(법원.검찰청),-0.053551194558289175,2,3
411,노원,-0.05150400888631565,0,3
4109,등촌,-0.051115369947935446,0,5
2560,거여,-0.050351795764519744,1,0
409,불암산,-0.05029300050018368,4,2
2721,중화,-0.04960202353451024,3,1
2711,장암,-0.03771378765938686,4,2
2742,장승배기,-0.03522485889174891,0,0
2535,종로3가,-0.033022761701253386,3,0
2641,고려대(종암),-0.024385905599590862,0,3
4110,염창,-0.022593882554698866,0,5
2525,영등포시장,-0.015798266491943228,0,3
2630,녹사평(용산구청),-0.01180469460415745,3,1
329,고속터미널,-0.011726967416481455,2,4
335,대치,-0.00924517010735787,0,4
2812,천호(풍납토성),-0.005704613537306058,3,5
328,잠원,-0.005469269511562375,3,5
242,아현,-0.004194688282499755,3,0
339,수서,-0.003488118502739517,3,4
322,동대입구,0.0018378997347288234,3,0
245,신답,0.003924768386813054,3,3
323,약수,0.004395477915565257,3,4
237,당산,0.010432373211638035,3,5
4122,신반포,0.013527489267123341,3,5
2748,가산디지털단지,0.02134991374073568,0,3
2761,부평구청,0.02525615207309953,5,3
325,옥수,0.026210188262169233,3,5
311,연신내,0.02817864698186049,3,3
4708,솔샘,0.029831942488668634,4,2
4126,언주,0.03236495956129776,3,3
2751,천왕,0.03673486774404172,4,0
2737,내방,0.03770377735422572,3,0
2644,돌곶이,0.03775092618675154,0,0
2519,까치산,0.0391916501899225,1,0
4137,둔촌오륜,0.041116130121205754,5,0
219,삼성(무역센터),0.04278894424360647,2,4
2813,강동구청,0.045457423427867606,0,5
4703,4.19민주묘지,0.0489489763648244,4,2
319,종로3가,0.052880407297674736,3,0
2513,김포공항,0.055324581146913424,4,4
2531,애오개,0.06755386313212045,3,3
2754,부천종합운동장,0.0681535979960591,5,0
2549,강동,0.08027176871644004,0,0
2552,명일,0.08508712157844389,3,1
2555,둔촌동,0.08679205634401767,0,4
4107,가양,0.09115566538283404,1,5
4710,정릉,0.09298072483612553,4,3
2522,오목교(목동운동장앞),0.09620340909271372,0,1
2822,산성,0.09650656047837981,4,0
2512,개화산,0.09769200330317242,3,1
427,숙대입구(갈월),0.10254623577809333,3,3
2820,장지,0.10284918726237562,1,1
2647,화랑대(서울여대입구),0.1028768569332865,0,0
2819,문정,0.10632817427450908,0,3
2733,학동,0.10636014153891897,0,4
315,무악재,0.10647479882460788,4,2
327,신사,0.10836093528230081,2,3
2529,마포,0.11283579225493026,0,5
2759,삼산체육관,0.11419208853320514,5,4
324,금호,0.11449769772273415,3,3
2628,효창공원앞,0.11460629692154731,3,3
2817,송파,0.11842348938733233,0,4
2632,한강진,0.11993755403667547,0,1
2758,상동,0.12225161641352045,5,4
2521,목동,0.12346921307702413,0,1
423,충무로,0.12602579616929008,3,0
2540,행당,0.13473190733008877,3,3
4132,석촌고분,0.13667633251470943,0,0
412,창동,0.14305706639412463,0,3
2815,잠실(송파구청),0.14675669505350827,2,4
2723,면목,0.1535703795281053,0,1
2543,답십리,0.17095489196189204,0,3
434,남태령,0.17169978441885594,4,2
2648,봉화산(서울의료원),0.181480937668123,4,0
221,역삼,0.18941361597694328,2,0
2757,부천시청,0.19707065320930212,1,0
215,잠실나루,0.19862500366188485,0,5
2741,상도,0.2038619978596439,3,0
2643,상월곡(한국과학기술연구원),0.20483654407594726,3,0
213,구의(광진구청),0.21147684634710504,0,5
4131,삼전,0.21200869152869858,5,4
2624,상수,0.21279222476170342,0,5
4104,신방화,0.21414455614415312,3,3
2559,개롱,0.21838329070739068,0,4
2753,까치울,0.23050759439753898,5,0
2550,길동,0.234369613200745,0,4
2731,청담,0.23600662787989707,0,5
4119,흑석(중앙대입구),0.2384219386026017,4,5
333,매봉,0.24143538642121806,0,0
2727,군자(능동),0.2416759798140461,3,0
2539,신금호,0.24492816770223966,3,3
2747,남구로,0.2666921181659877,0,3
4136,올림픽공원(한국체대),0.2672370497825402,5,4
2528,여의나루,0.28937608418335886,0,5
2712,도봉산,0.2937721754555374,3,1
4707,삼양사거리,0.29497488044157066,3,0
2720,먹골,0.2984848940576752,3,1
2544,장한평,0.3145580405287207,0,0
217,잠실새내,0.31891299517403116,0,5
312,불광,0.320346812771877,3,3
2752,온수(성공회대입구),0.3231976246485902,3,0
4711,성신여대입구(돈암),0.3360179698933159,3,0
2745,신풍,0.34838050085950995,0,3
2638,창신,0.3526058697325366,3,3
2756,신중동,0.3661595517183477,5,0
2548,천호(풍납토성),0.3698362919013625,0,5
2515,마곡,0.3796799138925317,0,3
2612,역촌,0.3809926387940643,3,3
214,강변(동서울터미널),0.3907552951005351,0,5
244,용답,0.4032906944397471,3,3
211,성수,0.408812949008975,2,0
4706,삼양,0.42640008431023924,3,4
341,경찰병원,0.430770876187928,0,4
2714,마들,0.4563299512753418,0,3
2622,망원,0.4743650476334195,0,5
2633,버티고개,0.4935133578963781,3,0
209,한양대,0.500066866544906,3,3
4129,봉은사,0.5014297113591575,0,5
216,잠실(송파구청),0.5075259116914842,2,4
2557,방이,0.5346210802838074,0,4
316,독립문,0.5481918059900841,3,0
326,압구정,0.621159831094844,2,5
