station_id,nearest_station,nearest_line,reconstruction_label,hidden_demand_reconstruction_score_norm,quad_mobility_subway_label,quad_hidden_visual_label,quad_temporal_visual_label,sem_dense_residential,sem_low_density_residential,sem_commercial_downtown,sem_mixed_use,sem_suburban_peripheral,sem_transit_hub,sem_low_transit_access,sem_road_oriented,sem_pedestrian_friendly,sem_green_mountain_area,sem_river_or_waterfront,sem_industrial_office,sem_university_area,sem_nightlife_entertainment,sem_traditional_market,top_semantic_1,top_semantic_1_score,top_semantic_3
2511,방화,5호선,High Priority Hidden Demand,0.611248525682275,Hidden Transit Demand,Behavioral Hidden Demand,Stable Low-Intensity Area,0.24205494,0.26878938,0.22474942,0.25403595,0.2833728,0.25869405,0.26809496,0.2544776,0.24456812,0.2634292,0.29993847,0.25015414,0.25023282,0.23418441,0.193752,river_or_waterfront,0.29993847,river_or_waterfront; suburban_peripheral; low_density_residential
2547,광나루(장신대),5호선,Already Captured Core Demand,0.6100012053363317,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,0.24560755,0.2640612,0.2257297,0.25202262,0.27306235,0.24925667,0.2632639,0.26442838,0.24052563,0.2783003,0.302553,0.25582695,0.26608697,0.25367805,0.21213286,river_or_waterfront,0.302553,river_or_waterfront; green_mountain_area; suburban_peripheral
2549,강동,5호선,Morphology-Supported Hidden Demand,0.6093689242453805,Observed Core Demand,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,0.27486247,0.28916332,0.26068223,0.2751857,0.28419554,0.2676515,0.287247,0.28403556,0.2684533,0.26832458,0.2880969,0.2589327,0.2755035,0.25688362,0.24086303,low_density_residential,0.28916332,low_density_residential; river_or_waterfront; low_transit_access
2723,면목,7호선,Already Captured Core Demand,0.6091861469884623,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,0.27143887,0.28951868,0.24045904,0.26330233,0.29235986,0.26334506,0.28095788,0.27869493,0.26359355,0.27525482,0.28928947,0.24544635,0.2743937,0.24961582,0.23239422,suburban_peripheral,0.29235986,suburban_peripheral; low_density_residential; river_or_waterfront
2613,불광,6호선,Low Priority,0.6088823141687789,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.27062723,0.29551747,0.25789422,0.27868012,0.28899246,0.2573749,0.28760973,0.28338504,0.27878746,0.27432638,0.28642762,0.25339147,0.2930407,0.25771117,0.24277619,low_density_residential,0.29551747,low_density_residential; university_area; suburban_peripheral
244,용답,2호선,Low Priority,0.6086208064078666,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26346594,0.27719504,0.25228384,0.27632776,0.27711982,0.28242776,0.28565574,0.29602534,0.26036835,0.25979257,0.30142498,0.26879972,0.27508682,0.25745967,0.23478872,river_or_waterfront,0.30142498,river_or_waterfront; road_oriented; low_transit_access
4105,마곡나루,9호선,Low Priority,0.6078659665865537,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26044133,0.2782055,0.24744767,0.26887646,0.27690768,0.26722872,0.27686635,0.27622804,0.2558844,0.26491562,0.30940658,0.2757442,0.2778209,0.25272584,0.22912721,river_or_waterfront,0.30940658,river_or_waterfront; low_density_residential; university_area
246,신설동,2호선,Low Priority,0.6072755884211305,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26760203,0.28235787,0.25886795,0.27531734,0.2754467,0.26426518,0.27869096,0.27496496,0.2679199,0.25818112,0.28672668,0.25218192,0.27029037,0.2519628,0.23972845,river_or_waterfront,0.28672668,river_or_waterfront; low_density_residential; low_transit_access
328,잠원,3호선,Low Priority,0.6072465550872433,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,0.2647699,0.28051972,0.23918079,0.26751837,0.2838326,0.25443143,0.27248693,0.27313083,0.25856453,0.2559123,0.31089866,0.26142853,0.26766568,0.24735513,0.21550599,river_or_waterfront,0.31089866,river_or_waterfront; suburban_peripheral; low_density_residential
2632,한강진,6호선,High Priority Hidden Demand,0.6072099022848475,Hidden Transit Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,0.26623112,0.28378004,0.23892042,0.2725433,0.29390937,0.26284358,0.28259057,0.2765328,0.25820777,0.2804793,0.2891861,0.26115134,0.28412864,0.25660896,0.22128934,suburban_peripheral,0.29390937,suburban_peripheral; river_or_waterfront; university_area
2532,충정로(경기대입구),5호선,Low Priority,0.6070528897136027,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,0.26373157,0.2834642,0.24807459,0.2715518,0.2858495,0.2509387,0.27937087,0.27876586,0.26027226,0.27057377,0.2825135,0.25336638,0.2886683,0.253119,0.23619089,university_area,0.2886683,university_area; suburban_peripheral; low_density_residential
317,경복궁(정부서울청사),3호선,Already Captured Core Demand,0.6064885463297314,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,0.24240634,0.26233438,0.22399363,0.25118336,0.2746299,0.24041507,0.2552568,0.24777752,0.23063922,0.28559315,0.27274597,0.24738303,0.26284587,0.24565431,0.20560695,green_mountain_area,0.28559315,green_mountain_area; suburban_peripheral; river_or_waterfront
4115,여의도,9호선,Transit-Dominant Demand,0.605655632654855,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,0.26790336,0.27706555,0.2594283,0.27697006,0.265076,0.27035534,0.26922444,0.2786083,0.26198578,0.254424,0.28616172,0.2720886,0.2785955,0.26064762,0.23321314,river_or_waterfront,0.28616172,river_or_waterfront; road_oriented; university_area
2514,송정,5호선,Morphology-Supported Hidden Demand,0.6050667827620305,Low Demand / Peripheral,Morphology-Supported Hidden Demand,Stable Dense Urban Area,0.27073377,0.2821029,0.2720108,0.28272063,0.27780902,0.2786735,0.28135958,0.29772037,0.2630052,0.2584997,0.28780186,0.28707224,0.2820357,0.25945953,0.24958676,road_oriented,0.29772037,road_oriented; river_or_waterfront; industrial_office
2531,애오개,5호선,Low Priority,0.6040590129355047,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,0.26567417,0.29056382,0.23991972,0.26938206,0.29124334,0.25383446,0.27956867,0.2796076,0.27570212,0.26740623,0.28248912,0.24364531,0.2842325,0.24670029,0.22839715,suburban_peripheral,0.29124334,suburban_peripheral; low_density_residential; university_area
4135,한성백제,9호선(연장),Low Priority,0.6037497202565794,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,0.26038578,0.2867697,0.23453268,0.2668666,0.28176647,0.26642293,0.27698696,0.26358575,0.27226487,0.2636798,0.28765255,0.24146366,0.2728326,0.2460944,0.21278316,river_or_waterfront,0.28765255,river_or_waterfront; low_density_residential; suburban_peripheral
2822,산성,8호선,Low Priority,0.6027813472835597,Low Demand / Peripheral,Behavioral Hidden Demand,Stable Low-Intensity Area,0.26353714,0.2890851,0.23808521,0.26574305,0.29497796,0.25045204,0.27344373,0.26887774,0.27083045,0.2685638,0.28118986,0.25221702,0.27082148,0.24159616,0.2156015,suburban_peripheral,0.29497796,suburban_peripheral; low_density_residential; river_or_waterfront
2621,마포구청,6호선,Already Captured Core Demand,0.6027438439505904,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,0.26001272,0.27740824,0.25134903,0.27261746,0.28373194,0.27205685,0.27821678,0.28442052,0.2630968,0.26699704,0.31360692,0.2692257,0.2736833,0.25818196,0.22459248,river_or_waterfront,0.31360692,river_or_waterfront; road_oriented; suburban_peripheral
4708,솔샘,우이신설선,Low Priority,0.6017586018739335,Low Demand / Peripheral,Behavioral Hidden Demand,Stable Low-Intensity Area,0.24816784,0.27276954,0.22367272,0.25208074,0.28264123,0.24139662,0.25950173,0.2508425,0.23531334,0.2976742,0.2766652,0.24650386,0.2598485,0.24619755,0.21058403,green_mountain_area,0.2976742,green_mountain_area; suburban_peripheral; river_or_waterfront
2524,영등포구청,5호선,Low Priority,0.6010707511329952,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26599735,0.28292474,0.263948,0.27002883,0.27085352,0.25666735,0.2783517,0.26794633,0.26813227,0.2566027,0.27702084,0.24984357,0.27193168,0.25735402,0.24245268,low_density_residential,0.28292474,low_density_residential; low_transit_access; river_or_waterfront
4116,샛강,9호선,Low Priority,0.6005180561339454,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26160064,0.27482998,0.25342602,0.27653655,0.26937097,0.25979432,0.2697042,0.27317265,0.2604608,0.24847129,0.28654313,0.2559208,0.27006844,0.2502877,0.2329354,river_or_waterfront,0.28654313,river_or_waterfront; mixed_use; low_density_residential
334,도곡,3호선,Low Priority,0.6002578956163965,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.27009642,0.28393918,0.25148395,0.27792656,0.28202268,0.27254844,0.2787869,0.27896488,0.27078366,0.2537705,0.29195145,0.25797713,0.27460238,0.251063,0.22654533,river_or_waterfront,0.29195145,river_or_waterfront; low_density_residential; suburban_peripheral
4123,고속터미널,9호선,Transit-Dominant Demand,0.6001629872637343,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.27055293,0.28901416,0.25203627,0.27307355,0.281277,0.26816106,0.2786418,0.27523452,0.27347803,0.25367892,0.30242333,0.2628917,0.26901194,0.25291622,0.22888085,river_or_waterfront,0.30242333,river_or_waterfront; low_density_residential; suburban_peripheral
2717,하계,7호선,Already Captured Core Demand,0.5985945706083782,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,0.2662453,0.2893731,0.23879819,0.2699886,0.29028976,0.24540931,0.2674077,0.25978827,0.26080817,0.2699538,0.28013346,0.25436446,0.27623883,0.2510169,0.21575195,suburban_peripheral,0.29028976,suburban_peripheral; low_density_residential; river_or_waterfront
337,대청,3호선,Morphology-Supported Hidden Demand,0.5981290727100619,Low Demand / Peripheral,Morphology-Supported Hidden Demand,Stable Dense Urban Area,0.2775814,0.2938696,0.26132336,0.281996,0.29260948,0.27028388,0.28589392,0.29209828,0.2747859,0.2605002,0.31032288,0.27996328,0.28148305,0.2568461,0.24218899,river_or_waterfront,0.31032288,river_or_waterfront; low_density_residential; suburban_peripheral
2733,학동,7호선,Morphology-Supported Hidden Demand,0.5976963183388392,Observed Core Demand,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,0.27922457,0.2904537,0.26102522,0.27747378,0.28547174,0.26236844,0.2874006,0.2864284,0.26817828,0.26627165,0.29371083,0.25948372,0.2803412,0.2604917,0.24433804,river_or_waterfront,0.29371083,river_or_waterfront; low_density_residential; low_transit_access
2638,창신,6호선,Low Priority,0.5976599561500959,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,0.2678874,0.28993553,0.23680954,0.27119642,0.2891057,0.25177288,0.2738679,0.27361107,0.2676672,0.2778424,0.2895349,0.24646753,0.28511554,0.25425866,0.22060096,low_density_residential,0.28993553,low_density_residential; river_or_waterfront; suburban_peripheral
2633,버티고개,6호선,Low Priority,0.5955985904250344,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,0.2718378,0.29152992,0.23568918,0.26930892,0.29275596,0.26071268,0.276334,0.27545676,0.2666952,0.27743155,0.2833706,0.25682193,0.28011173,0.25239506,0.21411388,suburban_peripheral,0.29275596,suburban_peripheral; low_density_residential; river_or_waterfront
326,압구정,3호선,Morphology-Supported Hidden Demand,0.595277791433399,Observed Core Demand,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,0.26163065,0.28008687,0.25506043,0.2699332,0.27754146,0.26996946,0.2830292,0.28247005,0.26205185,0.25290942,0.31377685,0.27228612,0.2680648,0.25949624,0.2313036,river_or_waterfront,0.31377685,river_or_waterfront; low_transit_access; road_oriented
2647,화랑대(서울여대입구),6호선,Already Captured Core Demand,0.5948130264711702,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,0.26698202,0.28153887,0.2486685,0.2763768,0.29118448,0.25952572,0.27660435,0.28652728,0.2544175,0.27204856,0.2910319,0.27751967,0.28859603,0.25700948,0.22963013,suburban_peripheral,0.29118448,suburban_peripheral; river_or_waterfront; university_area
4713,신설동,우이신설선,Low Priority,0.5946754897671078,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.27464098,0.29135174,0.25900543,0.27714062,0.28552976,0.25484034,0.27990943,0.2901719,0.2650117,0.27752805,0.29328707,0.26353902,0.28701624,0.25902364,0.2403416,river_or_waterfront,0.29328707,river_or_waterfront; low_density_residential; road_oriented
4113,당산,9호선,Low Priority,0.5945673837629957,Low Demand / Peripheral,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,0.26361847,0.2776323,0.24153087,0.27345577,0.28640231,0.27304602,0.27946717,0.28453276,0.25644565,0.2623983,0.3004501,0.2535828,0.2689276,0.24684691,0.2204729,river_or_waterfront,0.3004501,river_or_waterfront; suburban_peripheral; road_oriented
2741,상도,7호선,Already Captured Core Demand,0.5940241345663824,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,0.26933014,0.2901507,0.2399857,0.27148026,0.2920847,0.26032183,0.285517,0.28152114,0.26834893,0.26706982,0.28608015,0.25297588,0.2841195,0.2505673,0.2268424,suburban_peripheral,0.2920847,suburban_peripheral; low_density_residential; river_or_waterfront
417,길음,4호선,Already Captured Core Demand,0.5930913824547518,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,0.28237623,0.30062297,0.24939491,0.2830145,0.30325902,0.2639965,0.2875287,0.29742718,0.27739745,0.28149158,0.2982177,0.2551314,0.2842322,0.252964,0.23223482,suburban_peripheral,0.30325902,suburban_peripheral; low_density_residential; river_or_waterfront
2827,모란,8호선,Low Priority,0.5893956246820804,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.27637112,0.28958997,0.25805086,0.28094462,0.28401807,0.26943153,0.27968037,0.29076374,0.27401376,0.26525885,0.29300177,0.25990793,0.28281432,0.25877535,0.23394231,river_or_waterfront,0.29300177,river_or_waterfront; road_oriented; low_density_residential
4706,삼양,우이신설선,Low Priority,0.5893256437386295,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,0.27146268,0.28665307,0.24483678,0.27584714,0.2922987,0.24499452,0.27431577,0.27106506,0.2544554,0.28422046,0.29306242,0.25729087,0.28860557,0.2630928,0.23554328,river_or_waterfront,0.29306242,river_or_waterfront; suburban_peripheral; university_area
221,역삼,2호선,Morphology-Supported Hidden Demand,0.5890937006849993,Observed Core Demand,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,0.28674486,0.30505615,0.26814285,0.2792506,0.2887384,0.26513577,0.2902854,0.29394087,0.28098762,0.26577365,0.29206353,0.26381397,0.28777823,0.2624622,0.25248405,low_density_residential,0.30505615,low_density_residential; road_oriented; river_or_waterfront
2620,월드컵경기장(성산),6호선,Low Priority,0.5884479095709331,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,0.24622513,0.2636041,0.23148553,0.26028672,0.27243304,0.26780802,0.25999314,0.26404887,0.24412216,0.26101682,0.2902519,0.25544143,0.26351815,0.25509915,0.20322466,river_or_waterfront,0.2902519,river_or_waterfront; suburban_peripheral; transit_hub
2628,효창공원앞,6호선,Low Priority,0.588266839138481,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,0.26062894,0.2774988,0.23911306,0.26799536,0.2800273,0.25699374,0.27727818,0.2750363,0.25543216,0.26788557,0.28647566,0.24639356,0.28020537,0.24726057,0.22725478,river_or_waterfront,0.28647566,river_or_waterfront; university_area; suburban_peripheral
207,상왕십리,2호선,Already Captured Core Demand,0.5877541615828373,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,0.27468443,0.29399514,0.2591393,0.27611357,0.28843808,0.26690194,0.28514567,0.28388962,0.2780182,0.26461944,0.2878189,0.25451973,0.2808792,0.26202786,0.24609685,low_density_residential,0.29399514,low_density_residential; suburban_peripheral; river_or_waterfront
318,안국,3호선,Already Captured Core Demand,0.587080346135984,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,0.2351634,0.25278264,0.21694961,0.24281229,0.27146816,0.23356418,0.25330245,0.24335614,0.22229822,0.28670132,0.26827866,0.23969585,0.26112574,0.24464294,0.20652013,green_mountain_area,0.28670132,green_mountain_area; suburban_peripheral; river_or_waterfront
2631,이태원,6호선,Already Captured Core Demand,0.5865621533749841,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,0.2645303,0.27700707,0.24205983,0.27192152,0.28648627,0.26320964,0.2799458,0.28368407,0.24911968,0.2710442,0.2938024,0.26295432,0.28229398,0.2547644,0.22841531,river_or_waterfront,0.2938024,river_or_waterfront; suburban_peripheral; road_oriented
4103,공항시장,9호선,Low Priority,0.5864487419622054,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26589045,0.2879496,0.2639844,0.27522194,0.2835294,0.2586396,0.2871596,0.29134855,0.2751477,0.26490226,0.28872672,0.257832,0.2923336,0.26734555,0.24881348,university_area,0.2923336,university_area; road_oriented; river_or_waterfront
2811,암사,8호선,Already Captured Core Demand,0.5862463085143285,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,0.24206665,0.26593775,0.2286288,0.2520828,0.27349365,0.25060102,0.26326635,0.25486207,0.24934879,0.26332143,0.30784845,0.25508517,0.256371,0.24626917,0.20092082,river_or_waterfront,0.30784845,river_or_waterfront; suburban_peripheral; low_density_residential
4712,보문,우이신설선,Low Priority,0.5842886981608999,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.27410582,0.29159784,0.2614703,0.2798495,0.2929445,0.2595767,0.2834881,0.29041338,0.26939434,0.27064353,0.29399213,0.26737103,0.28810143,0.26035905,0.24268991,river_or_waterfront,0.29399213,river_or_waterfront; suburban_peripheral; low_density_residential
2751,천왕,7호선,High Priority Hidden Demand,0.5835391886290144,Hidden Transit Demand,Low Visual / Low Hidden,Stable Low-Intensity Area,0.2576793,0.26908833,0.23010357,0.26203683,0.28554812,0.24587485,0.26702565,0.26699942,0.24133414,0.2834043,0.28351286,0.2596628,0.27358815,0.24671449,0.21933173,suburban_peripheral,0.28554812,suburban_peripheral; river_or_waterfront; green_mountain_area
412,창동,4호선,Morphology-Supported Hidden Demand,0.5815878225168338,Observed Core Demand,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,0.27095038,0.2812027,0.24927376,0.27750337,0.28499806,0.26115224,0.2784509,0.28700987,0.25785854,0.25711936,0.2989411,0.2662156,0.28077027,0.25375703,0.2362718,river_or_waterfront,0.2989411,river_or_waterfront; road_oriented; suburban_peripheral
2737,내방,7호선,Already Captured Core Demand,0.580380315046791,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,0.2745593,0.29884383,0.24679285,0.26991734,0.29338032,0.25577688,0.28287238,0.28567952,0.27815822,0.26802918,0.2977663,0.25290632,0.2865471,0.25184,0.23394796,low_density_residential,0.29884383,low_density_residential; river_or_waterfront; suburban_peripheral
242,아현,2호선,Low Priority,0.5800983318790306,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,0.27220774,0.28999275,0.2472812,0.27457014,0.2935401,0.25103915,0.27880335,0.28235647,0.26603797,0.270603,0.2880943,0.255481,0.285073,0.24674575,0.23331738,suburban_peripheral,0.2935401,suburban_peripheral; low_density_residential; river_or_waterfront
4133,석촌,9호선(연장),Low Priority,0.5795272330384509,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.28981382,0.30928254,0.26855227,0.28296548,0.29448318,0.25864363,0.28169042,0.28904685,0.28973183,0.2549609,0.28197676,0.26161826,0.28630668,0.25268537,0.24183556,low_density_residential,0.30928254,low_density_residential; suburban_peripheral; dense_residential
2643,상월곡(한국과학기술연구원),6호선,Low Priority,0.5793289307493912,Low Demand / Peripheral,Behavioral Hidden Demand,Stable Low-Intensity Area,0.28437704,0.30134967,0.2489255,0.27594003,0.29471418,0.26086146,0.28456458,0.28687122,0.27044335,0.2813241,0.29892796,0.26082373,0.29165643,0.25968826,0.23491652,low_density_residential,0.30134967,low_density_residential; river_or_waterfront; suburban_peripheral
2634,약수,6호선,Low Priority,0.579325153446247,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,0.27840638,0.29537493,0.25053233,0.28115645,0.29130346,0.2429758,0.27209178,0.27739227,0.2718552,0.27147406,0.29011637,0.25650316,0.2967409,0.26342395,0.23681796,university_area,0.2967409,university_area; low_density_residential; suburban_peripheral
2635,청구,6호선,Low Priority,0.5790641043060235,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.27154517,0.28773376,0.25944242,0.277655,0.2830308,0.25719848,0.28176576,0.28187823,0.26768672,0.2684394,0.29101562,0.2528459,0.28528434,0.26410216,0.24769047,river_or_waterfront,0.29101562,river_or_waterfront; low_density_residential; university_area
2558,오금,5호선,Low Priority,0.579036859238755,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.27499533,0.2948929,0.2552132,0.27827132,0.28617698,0.2528122,0.27573135,0.2787904,0.27990684,0.258254,0.27914128,0.25361893,0.28498277,0.25324926,0.23044503,low_density_residential,0.2948929,low_density_residential; suburban_peripheral; university_area
416,미아사거리,4호선,Already Captured Core Demand,0.5782830726317109,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,0.26678255,0.28746888,0.23856106,0.26955488,0.2961186,0.25262576,0.276626,0.27733073,0.2608332,0.278294,0.2851875,0.24924684,0.28020668,0.25446576,0.218813,suburban_peripheral,0.2961186,suburban_peripheral; low_density_residential; river_or_waterfront
152,종각,1호선,Morphology-Supported Hidden Demand,0.577908549042255,Observed Core Demand,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,0.27978957,0.2949065,0.2666506,0.27880862,0.27876496,0.26218554,0.28091136,0.27877498,0.27772367,0.26434332,0.28890926,0.25538486,0.28355446,0.26723865,0.24768454,low_density_residential,0.2949065,low_density_residential; river_or_waterfront; university_area
209,한양대,2호선,Low Priority,0.5778297800015858,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26544008,0.2788853,0.24468625,0.27562457,0.27949825,0.27627993,0.28134596,0.29350817,0.25781375,0.26346013,0.30610216,0.26410365,0.27335185,0.2537852,0.2216297,river_or_waterfront,0.30610216,river_or_waterfront; road_oriented; low_transit_access
2724,사가정,7호선,Already Captured Core Demand,0.5777800353893895,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,0.26813406,0.28807306,0.24975303,0.27387857,0.29114318,0.259584,0.27549514,0.27498913,0.2583323,0.27208972,0.292828,0.26012143,0.27781525,0.256058,0.22874796,river_or_waterfront,0.292828,river_or_waterfront; suburban_peripheral; low_density_residential
424,명동,4호선,Already Captured Core Demand,0.5773406759265521,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,0.25652847,0.2735588,0.23460758,0.26180285,0.27486145,0.25014943,0.26788116,0.26113772,0.24378037,0.28941897,0.29277855,0.25149557,0.27382547,0.25219572,0.22511187,river_or_waterfront,0.29277855,river_or_waterfront; green_mountain_area; suburban_peripheral
411,노원,4호선,Already Captured Core Demand,0.5760295076764612,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,0.2737426,0.2928676,0.25200224,0.27647495,0.29558015,0.26053318,0.28745472,0.2886788,0.26986384,0.26593885,0.29596832,0.2572224,0.28783348,0.255684,0.24562497,river_or_waterfront,0.29596832,river_or_waterfront; suburban_peripheral; low_density_residential
2743,신대방삼거리,7호선,Already Captured Core Demand,0.575488010531943,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,0.2680546,0.29534715,0.2418322,0.2726288,0.29941767,0.253045,0.28526896,0.27747,0.2673763,0.2628023,0.28333414,0.24932289,0.2887169,0.24400942,0.23002413,suburban_peripheral,0.29941767,suburban_peripheral; low_density_residential; university_area
2533,서대문,5호선,Already Captured Core Demand,0.573611971043812,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,0.26766035,0.28168845,0.24952435,0.2746087,0.2845803,0.24931456,0.27735323,0.27784026,0.2553367,0.27505606,0.28619245,0.26082784,0.28862786,0.2550469,0.2397972,university_area,0.28862786,university_area; river_or_waterfront; suburban_peripheral
2727,군자(능동),7호선,Transit-Dominant Demand,0.572284785407955,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.27275187,0.29044488,0.25325155,0.27398306,0.28639165,0.26619643,0.28333142,0.28510806,0.27025014,0.2658955,0.29509795,0.25964004,0.2798634,0.26232266,0.23802918,river_or_waterfront,0.29509795,river_or_waterfront; low_density_residential; suburban_peripheral
2760,굴포천,7호선,Low Priority,0.5715889741123837,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.27989978,0.2956288,0.27071658,0.28308693,0.28988475,0.28042763,0.2952408,0.28920004,0.27858812,0.25933897,0.29268444,0.2731838,0.28422266,0.2623152,0.2550585,low_density_residential,0.2956288,low_density_residential; low_transit_access; river_or_waterfront
2541,왕십리(성동구청),5호선,Low Priority,0.5704650241293819,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.25935426,0.27461556,0.2665293,0.27760142,0.26986387,0.2655912,0.2782623,0.2780617,0.26858574,0.25491711,0.2820807,0.25263703,0.28166538,0.26581207,0.25258675,river_or_waterfront,0.2820807,river_or_waterfront; university_area; low_transit_access
2761,부평구청,7호선,Low Priority,0.5694512136879007,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26733115,0.28384617,0.2628919,0.27435723,0.28334686,0.27308908,0.28996116,0.2900461,0.27208194,0.25360984,0.28851116,0.26446512,0.2884102,0.25659174,0.24644339,road_oriented,0.2900461,road_oriented; low_transit_access; river_or_waterfront
331,남부터미널(예술의전당),3호선,Already Captured Core Demand,0.5692079395370727,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,0.26211005,0.27905673,0.23821813,0.26361966,0.2874471,0.25294954,0.27013552,0.2746411,0.25307232,0.2840609,0.29560685,0.25491,0.27067035,0.24920192,0.22033852,river_or_waterfront,0.29560685,river_or_waterfront; suburban_peripheral; green_mountain_area
4136,올림픽공원(한국체대),9호선(연장),Low Priority,0.5690571376572257,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.24487302,0.26906443,0.2280567,0.2614714,0.26817793,0.26066184,0.26019704,0.2487611,0.26548818,0.25483373,0.27517414,0.23451465,0.27300125,0.2502935,0.20289865,river_or_waterfront,0.27517414,river_or_waterfront; university_area; low_density_residential
322,동대입구,3호선,Low Priority,0.5685529343264601,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.27199733,0.28113514,0.2505849,0.27605665,0.28095493,0.25998673,0.27707666,0.27434823,0.2595464,0.2731074,0.29835242,0.2656624,0.28714073,0.2585465,0.23270413,river_or_waterfront,0.29835242,river_or_waterfront; university_area; low_density_residential
2636,신당,6호선,Low Priority,0.5683316432862928,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.27508038,0.2898092,0.27063787,0.28037623,0.27585348,0.26315665,0.28373495,0.28256965,0.2750263,0.26657215,0.29032952,0.25846094,0.2865799,0.26554057,0.2533697,river_or_waterfront,0.29032952,river_or_waterfront; low_density_residential; university_area
