station_id,station_name,station_line,map_image_path,satellite_image_path,mobility_score,observed_subway_score,hidden_gap_score,temporal_score,visual_morphology_score,mobility_minus_subway_gap,hidden_demand_reconstruction_score_norm,station_type
153,종로3가,1호선,yunsoyoung_cikm_kdd../images/station_tiles/map/153_종로3가_tmp.png,images/station_tiles/satellite/153_종로3가.png,0.1841920729209455,0.2335381396837163,0.20818606535716594,0.8969809508824955,0.061182711036357536,-0.0493460667627708,0.5320017690178646,subway_high_mobility_low
244,용답,2호선,images/station_tiles/map/244_용답.png,images/station_tiles/satellite/244_용답.png,0.1444239881513848,0.0332033453053982,0.20590393446873578,0.6686955814559643,0.08473711789271894,0.1112206428459865,0.6404185579710232,normal
309,지축,3호선,images/station_tiles/map/309_지축.png,images/station_tiles/satellite/309_지축.png,0.1443317200595856,0.0369100671528579,0.2049834523754489,0.46973975892336656,0.1372482061487412,0.1074216529067277,0.6102811979771346,normal
2722,상봉(시외버스터미널),7호선,images/station_tiles/map/2722_상봉(시외버스터미널).png,images/station_tiles/satellite/2722_상봉(시외버스터미널).png,0.1708898186452209,0.1933005447629358,0.2032909874407387,0.9063898328069984,0.05968897085740797,-0.0224107261177148,0.5591986555927102,normal
2524,영등포구청,5호선,images/station_tiles/map/2524_영등포구청.png,images/station_tiles/satellite/2524_영등포구청.png,0.1445059383616999,0.047696091767079,0.20293241976984616,0.9649402235119909,0.08129489097873016,0.0968098465946208,0.6746147228236747,normal
245,신답,2호선,images/station_tiles/map/245_신답.png,images/station_tiles/satellite/245_신답.png,0.1397495563434102,0.0205665730764026,0.20184385518009848,0.9173470230157948,0.10698789779628166,0.1191829832670075,0.6885163982095855,normal
2827,모란,8호선,images/station_tiles/map/2827_모란.png,images/station_tiles/satellite/2827_모란.png,0.143852847288368,0.0586399978561524,0.19969370585940005,0.7742825330647715,0.10538327936448803,0.0852128494322155,0.6372386569366153,normal
2625,광흥창(서강),6호선,images/station_tiles/map/2625_광흥창(서강).png,images/station_tiles/satellite/2625_광흥창(서강).png,0.1507304157754009,0.1072320428082329,0.1984402037572233,0.5744673641384777,0.11824235204890511,0.0434983729671679,0.5711343218280724,normal
2623,합정,6호선,images/station_tiles/map/2623_합정.png,images/station_tiles/satellite/2623_합정.png,0.1596498506867482,0.168633960362645,0.19572710369346585,0.5106317431572162,0.10170624603668567,-0.0089841096758967,0.5144193173526266,normal
246,신설동,2호선,images/station_tiles/map/246_신설동.png,images/station_tiles/satellite/246_신설동.png,0.1380736363253251,0.0396013525272689,0.19554759328525856,0.911242426897304,0.08777610318460866,0.0984722837980562,0.669343252607582,normal
