station_id,station_name,station_line,map_image_path,satellite_image_path,mobility_score,observed_subway_score,hidden_gap_score,temporal_score,visual_morphology_score,mobility_minus_subway_gap,hidden_demand_reconstruction_score_norm,station_type,_condition,_model,_station_id,_station_name,_error,hidden_demand_score,hidden_demand_label,confidence,primary_evidence,uses_visual_reasoning,uses_mobility_subway_reasoning,uses_temporal_reasoning,explanation,risk_note,_raw_output
2823,남한산성입구(성남법원.검찰청),8호선,images/station_tiles/map/2823_남한산성입구(성남법원.검찰청).png,images/station_tiles/satellite/2823_남한산성입구(성남법원.검찰청).png,0.5795568043245648,0.1342525375927535,0.7399074652441086,0.19199262144355816,0.6314644199063444,0.4453042667318112,0.7871944621622622,diverse_living_area_hidden,structured_multimodal,gpt-4o-mini,2823,남한산성입구(성남법원.검찰청),"Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,,,,,,,,,
2820,장지,8호선,images/station_tiles/map/2820_장지.png,images/station_tiles/satellite/2820_장지.png,0.6067313674647434,0.1903457675347834,0.7244129601104524,0.865272681537551,0.5851250105372501,0.41638559992996,0.851574455685789,diverse_living_area_hidden,structured_multimodal,gpt-4o-mini,2820,장지,"Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,,,,,,,,,
2750,광명사거리,7호선,images/station_tiles/map/2750_광명사거리.png,images/station_tiles/satellite/2750_광명사거리.png,0.6379630969398088,0.2334744872953647,0.721127976809111,0.6027487394039465,0.5526513691181181,0.4044886096444441,0.7845623645597426,diverse_living_area_hidden,tabular_only,gpt-4o-mini,2750,광명사거리,"Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,,,,,,,,,
213,구의(광진구청),2호선,images/station_tiles/map/213_구의(광진구청).png,images/station_tiles/satellite/213_구의(광진구청).png,0.6854257456276165,0.2838352372032747,0.7238749279705647,0.8624694511127644,0.4663698288552105,0.4015905084243417,0.7962987099644105,diverse_living_area_hidden,structured_multimodal,gpt-4o-mini,213,구의(광진구청),"Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,,,,,,,,,
2749,철산,7호선,images/station_tiles/map/2749_철산.png,images/station_tiles/satellite/2749_철산.png,0.6196110611241834,0.2269933913534385,0.7063054245211593,0.629801531517469,0.5650008944396624,0.3926176697707448,0.7854719623743635,diverse_living_area_hidden,tabular_only,gpt-4o-mini,2749,철산,"Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,,,,,,,,,
2757,부천시청,7호선,images/station_tiles/map/2757_부천시청.png,images/station_tiles/satellite/2757_부천시청.png,0.5128370185166942,0.0692149270924231,0.7039129406840848,0.7620702897152126,0.6448172805154236,0.443622091424271,0.8978011544139004,diverse_living_area_hidden,tabular_only,gpt-4o-mini,2757,부천시청,"Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,,,,,,,,,
2750,광명사거리,7호선,images/station_tiles/map/2750_광명사거리.png,images/station_tiles/satellite/2750_광명사거리.png,0.6379630969398088,0.2334744872953647,0.721127976809111,0.6027487394039465,0.5526513691181181,0.4044886096444441,0.7845623645597426,diverse_living_area_hidden,structured_multimodal,gpt-4o-mini,2750,광명사거리,"Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,,,,,,,,,
248,양천구청,2호선,images/station_tiles/map/248_양천구청.png,images/station_tiles/satellite/248_양천구청.png,0.506455732270834,0.0736025351565128,0.691877204069441,0.8013869309406345,0.3794171969758474,0.4328531971143211,0.8751543292994656,mobility_high_subway_low,tabular_only,gpt-4o-mini,248,양천구청,"Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,,,,,,,,,
2749,철산,7호선,images/station_tiles/map/2749_철산.png,images/station_tiles/satellite/2749_철산.png,0.6196110611241834,0.2269933913534385,0.7063054245211593,0.629801531517469,0.5650008944396624,0.3926176697707448,0.7854719623743635,diverse_living_area_hidden,structured_multimodal,gpt-4o-mini,2749,철산,"Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,,,,,,,,,
4709,북한산보국문,우이신설선,images/station_tiles/map/4709_북한산보국문.png,images/station_tiles/satellite/4709_북한산보국문.png,0.4700721591271928,0.036830423919633,0.6676632295251166,0.3711787009991147,0.41494276968161775,0.4332417352075597,0.8218382126583875,directional_mismatch,tabular_only,gpt-4o-mini,4709,북한산보국문,"Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,,,,,,,,,
