station_id,mean_abs_error,mean_uncertainty,error_rank,uncertainty_rank,STATION_ID,observed_steps,coverage,sparsity,temporal_entropy,subway_total,subway_norm,MASTER_STATION_ID,cell_total,cell_imbalance,cell_norm,hidden_demand_score,observation_bias_score
2516,0.22024759767310953,0.1268956067831447,21.0,30.0,2516,811,0.966626936829559,0.033373063170440975,6.501707553863525,403320,0.11205853,2516.0,4353673.5600000005,0.08647346014333,0.5655564,0.4534979,0.39922723351701367
2517,0.14449791307930676,0.0704199371767038,197.0,232.0,2517,794,0.9463647199046484,0.05363528009535157,6.488023281097412,500738,0.13912551,2517.0,4121516.84,0.06300512352530692,0.5353897,0.3962642,0.35392137724916567
2518,0.11948845631605576,0.06310126510973546,285.0,279.0,2518,811,0.966626936829559,0.033373063170440975,6.472657203674316,940444,0.26129505,2518.0,5016207.02,0.03526774886951305,0.6516467,0.39035162,0.3033577122170157
2519,0.1191325934278587,0.05812363462256535,286.0,298.0,2519,810,0.965435041716329,0.03456495828367101,6.483782768249512,936465,0.2601895,2519.0,7332156.83,0.062277366446849884,0.95258343,0.6923939,0.4314643297822503
2520,0.14039834178392846,0.062068901245763135,211.0,287.0,2520,801,0.9547079856972587,0.045292014302741324,6.432249069213867,439399,0.12208285,2520.0,1791682.0,0.013370573688055195,0.23264876,0.11056591,0.19377214401030898
2521,0.1561022389691235,0.07144290737785577,149.0,222.0,2521,810,0.965435041716329,0.03456495828367101,6.467263698577881,633905,0.17612511,2521.0,3218461.1,0.05566339885378751,0.4180458,0.24192068,0.2921133492620019
2522,0.20404646133501364,0.1561340474342514,41.0,5.0,2522,797,0.9499404052443385,0.05005959475566146,6.471573829650879,862457,0.23962684,2522.0,4285895.45,0.07926267408211156,0.5567493,0.31712246,0.35469474661525485
2523,0.20667920991157496,0.12141511975491921,36.0,39.0,2523,800,0.9535160905840286,0.04648390941597136,6.352773666381836,203145,0.056441166,2523.0,2104306.03,0.040320340752269375,0.2732714,0.21683025,0.265589432692452
2524,0.19726793579757224,0.10593276271700039,52.0,75.0,2524,788,0.9392133492252682,0.060786650774731776,6.37399959564209,121601,0.03378468,2524.0,1155436.56,0.007981819599916791,0.1499744,0.116189726,0.19236986130404954
2525,0.1802980482445232,0.10473009951242673,87.0,82.0,2525,791,0.9427890345649583,0.05721096543504167,6.463125228881836,298843,0.08303025,2525.0,3508678.71,0.019036033979931987,0.45575696,0.3727267,0.2816005592479751
2526,0.2437853907087138,0.11781774164280963,5.0,49.0,2526,793,0.9451728247914184,0.0548271752085816,6.368477821350098,105561,0.029328069,2526.0,641479.45,0.006711354609230677,0.083190314,0.053862244,0.17056324243335363
2527,0.167111501801345,0.07331397621153249,119.0,210.0,2527,805,0.9594755661501788,0.040524433849821184,6.293845176696777,791900,0.22002302,2527.0,2233224.81,0.16936808201072834,0.29002324,0.07000022,0.4173822736735376
2528,0.21674286541159424,0.09992168170828668,24.0,95.0,2528,790,0.9415971394517283,0.05840286054827171,6.357083797454834,235118,0.065324664,2528.0,2871743.6500000004,0.03547278220164915,0.372993,0.30766833,0.288277857630178
2529,0.19150288207899968,0.1187922228785557,64.0,47.0,2529,804,0.9582836710369488,0.04171632896305122,6.398594856262207,446047,0.123929955,2529.0,2946917.57,0.05122524521946085,0.38276115,0.2588312,0.29261312110702525
2530,0.15596288204607045,0.08705016293319028,150.0,138.0,2530,794,0.9463647199046484,0.05363528009535157,6.376086235046387,415828,0.1155338,2530.0,1902925.6500000001,0.012966220998066883,0.24710386,0.13157006,0.2019686113671504
2531,0.18461931562346834,0.11471066828558425,82.0,56.0,2531,793,0.9451728247914184,0.0548271752085816,6.422550201416016,220623,0.06129732,2531.0,1668130.65,0.02262371972720018,0.21659437,0.15529704,0.22383932493416903
2532,0.23838259097011313,0.10172625563757874,8.0,92.0,2532,791,0.9427890345649583,0.05721096543504167,6.338586807250977,146017,0.040568512,2532.0,1315098.96,0.009984508733647578,0.1707211,0.13015258,0.19822663018449602
2533,0.16365045720031327,0.0928220623852833,124.0,115.0,2533,803,0.9570917759237187,0.042908224076281254,6.3528594970703125,520012,0.14448066,2533.0,2898716.37,0.03575929620858471,0.37649783,0.23201717,0.2618321636021966
2534,0.15049185192892472,0.06868203967839244,173.0,244.0,2534,810,0.965435041716329,0.03456495828367101,6.350575923919678,1243914,0.34561226,2534.0,4262267.6899999995,0.011750322894765925,0.55367905,0.20806679,0.215724345716956
2535,0.1297286392219128,0.0708637880316625,261.0,227.0,2535,805,0.9594755661501788,0.040524433849821184,6.490729331970215,461863,0.12832433,2535.0,1015243.48,0.08252981883434582,0.13175759,0.0034332573,0.2664315736289056
2536,0.1496075365064103,0.0882545157010475,177.0,134.0,2536,791,0.9427890345649583,0.05721096543504167,6.354611396789551,192698,0.053538535,2536.0,479444.95,0.005245946069156262,0.062135402,0.008596867,0.15613946330392814
2537,0.2218896071943972,0.10380215860371081,18.0,85.0,2537,790,0.9415971394517283,0.05840286054827171,6.282055377960205,108257,0.030077135,2537.0,1730509.54,0.007935574696391312,0.22469994,0.19462281,0.21401943453026281
2538,0.22330812085419896,0.11905563548429025,17.0,46.0,2538,788,0.9392133492252682,0.060786650774731776,6.4692230224609375,129109,0.03587073,2538.0,162915.33000000002,0.21954951203629894,0.02100524,-0.014865492,0.4759635780247895
2539,0.18987497604407721,0.08746832752312046,68.0,136.0,2539,802,0.9558998808104887,0.04410011918951129,6.493239879608154,195079,0.05420008,2539.0,2376636.37,0.019152199648934155,0.30865827,0.2544582,0.24345740875141175
2540,0.12740244921740318,0.06916252690374791,266.0,240.0,2540,808,0.9630512514898689,0.03694874851013108,6.46971321105957,257900,0.0716545,2540.0,2072799.2,0.025254176538761188,0.2691774,0.19752291,0.2339945934153427
2541,0.16380305805073558,0.10480402741462934,123.0,81.0,2541,805,0.9594755661501788,0.040524433849821184,6.50261116027832,205796,0.05717773,2541.0,761917.03,0.014891399363620383,0.09884009,0.041662358,0.1747130414838823
2542,0.19396390889564324,0.11488982622016458,58.0,55.0,2542,794,0.9463647199046484,0.05363528009535157,6.483138084411621,203745,0.056607872,2542.0,896993.8,0.06076231942782302,0.1163921,0.059784226,0.25392894306540914
2543,0.11797204695287206,0.07065405341951797,291.0,228.0,2543,803,0.9570917759237187,0.042908224076281254,6.457959175109863,508893,0.14139132,2543.0,3088322.48,0.0171646897490752,0.40113544,0.2597441,0.2415599036912952
2544,0.20176083768407502,0.13662710092400038,46.0,17.0,2544,807,0.9618593563766389,0.038140643623361115,6.419717311859131,615605,0.17104058,2544.0,4435925.02,0.011677282523432652,0.57624424,0.40520364,0.2733938980390261
2545,0.15557798963808822,0.07252471145456799,153.0,215.0,2545,807,0.9618593563766389,0.038140643623361115,6.484396934509277,424792,0.11802439,2545.0,1101116.53,0.012138367485715089,0.14291601,0.024891622,0.16492456702288294
2546,0.12429134869090618,0.06721180783333405,275.0,255.0,2546,797,0.9499404052443385,0.05005959475566146,6.495757579803467,468284,0.13010837,2546.0,3365592.78,0.06271386896923184,0.43716422,0.30705583,0.32667982844686905
2547,0.14689464698589988,0.08647206637136166,187.0,140.0,2547,797,0.9499404052443385,0.05005959475566146,6.4810075759887695,466234,0.12953879,2547.0,2619325.41,0.026635818899842487,0.34019354,0.21065475,0.24423205373859802
2548,0.20483922300830718,0.16285877913968377,38.0,3.0,2548,808,0.9630512514898689,0.03694874851013108,6.520325183868408,742978,0.20643036,2548.0,2994388.1199999996,0.01013616834624175,0.38892952,0.18249916,0.20672900745638503
2549,0.16161506858077782,0.08272462340426585,136.0,161.0,2549,811,0.966626936829559,0.033373063170440975,6.484387397766113,605170,0.16814128,2549.0,3398217.97,0.021235759508765724,0.44140357,0.2732623,0.24844287265126175
2550,0.17011999937868313,0.08969929000540147,110.0,129.0,2550,787,0.9380214541120382,0.06197854588796181,6.481722831726074,262463,0.0729223,2550.0,2844300.62,0.07283623850491207,0.369427,0.2965047,0.3429924041376163
2551,0.15285217020483252,0.07786465575327241,163.0,183.0,2551,795,0.9475566150178785,0.05244338498212153,6.493147373199463,321416,0.08930202,2551.0,3109854.1,0.08846010150088016,0.4039333,0.31463128,0.36873827373218954
2552,0.16239656043933728,0.07698312845332399,130.0,190.0,2552,804,0.9582836710369488,0.04171632896305122,6.498732566833496,279414,0.077632025,2552.0,2178254.42,0.043715406387042674,0.28288034,0.20524831,0.2658301812756095
2553,0.20058918166905643,0.10404301666809866,48.0,84.0,2553,796,0.9487485101311085,0.0512514898688915,6.49260950088501,281134,0.07810992,2553.0,3612072.17,0.02898883694795192,0.469192,0.39108208,0.29999389381909775
2554,0.14615091961468502,0.06374922822828272,191.0,277.0,2554,802,0.9558998808104887,0.04410011918951129,6.42248010635376,354550,0.09850809,2554.0,3402894.0,0.018806783809491086,0.44201118,0.3435031,0.26849349787370713
2555,0.1398310341709663,0.07785314154212501,216.0,185.0,2555,804,0.9582836710369488,0.04171632896305122,6.478947639465332,433604,0.120472744,2555.0,2333335.41,0.0817008908566851,0.3030317,0.18255897,0.3169887634464138
2556,0.20701595790063348,0.11982271109840702,34.0,44.0,2556,793,0.9451728247914184,0.0548271752085816,6.468976020812988,168693,0.046868898,2556.0,477021.19,0.12319313783823423,0.06182046,0.014951561,0.33624273262707827
2557,0.22770122887921482,0.1467018110662817,14.0,8.0,2557,796,0.9487485101311085,0.0512514898688915,6.479539394378662,255401,0.070960164,2557.0,2675183.18,0.023155740018587747,0.34745175,0.27649158,0.25824431709154855
2558,0.20693913347619988,0.11285351913215388,35.0,58.0,2558,789,0.9404052443384983,0.05959475566150174,6.414951324462891,129633,0.036016323,2558.0,928976.07,0.0050600500655069445,0.120547906,0.08453158,0.17844904265205538
2559,0.17442481243421162,0.09217381180404492,97.0,118.0,2559,801,0.9547079856972587,0.045292014302741324,6.473605155944824,239020,0.066408806,2559.0,2464915.12,0.03757928095524627,0.32012928,0.25372046,0.2716199290162758
2560,0.15530710770704206,0.08070625745440047,155.0,170.0,2560,786,0.9368295589988082,0.06317044100119185,6.490000247955322,219397,0.060956683,2560.0,4405141.47,0.04460767534702063,0.5722442,0.51128757,0.36218548582975574
2561,0.1663042499358574,0.0798841260769035,121.0,171.0,2561,788,0.9392133492252682,0.060786650774731776,6.5186686515808105,171674,0.04769715,2561.0,4978383.49,0.014488701404802132,0.64673185,0.5990347,0.3408506392432102
2611,0.10995868055652533,0.05796965659625592,303.0,299.0,2611,809,0.964243146603099,0.035756853396901045,6.496059417724609,551665,0.15327525,2611.0,5049989.01,0.04001267209267071,0.6560363,0.50276107,0.3436236769541133
2612,0.1823624910032822,0.09197536940346396,85.0,119.0,2612,791,0.9427890345649583,0.05721096543504167,6.5005388259887695,131469,0.03652644,2612.0,2029675.66,0.029793973281394423,0.26357388,0.22704744,0.25611629038397926
2613,0.21854745682831558,0.10533501049466729,22.0,76.0,2613,808,0.9630512514898689,0.03694874851013108,6.505168914794922,184686,0.05131245,2613.0,1048611.58,0.009272969986953148,0.13609347,0.08478102,0.1773682499365836
2614,0.16938120112976143,0.08637785655002862,113.0,143.0,2614,794,0.9463647199046484,0.05363528009535157,6.496909141540527,97667,0.02713477,2614.0,1447207.25,0.016177867736321745,0.18788737,0.1607526,0.21522162217657195
2615,0.05555907576566649,0.12314716894253502,307.0,37.0,2615,5,0.0059594755661501785,0.9940405244338498,1.6094328165054321,5,0.0,2615.0,1968029.84,0.049061726956672894,0.25556356,0.25556356,0.6058317540323729
2616,0.15395627622862187,0.07426655116964073,161.0,199.0,2616,799,0.9523241954707986,0.04767580452920139,6.477090358734131,224821,0.06246371,2616.0,3072664.98,0.02272687540660671,0.3991009,0.3366372,0.27366623819987357
2617,0.1326644258204079,0.06622534102006328,247.0,259.0,2617,806,0.9606674612634089,0.03933253873659115,6.504554748535156,412762,0.11468193,2617.0,3675197.89,0.08305594965095259,0.4773946,0.36271268,0.36996499693815227
2618,0.12436372292568049,0.05475094508239261,274.0,305.0,2618,806,0.9606674612634089,0.03933253873659115,6.5059919357299805,325817,0.09052481,2618.0,3017662.28,0.053196142672949566,0.3919538,0.30142897,0.3070386200788052
2619,0.16881893154174554,0.12004107412926497,115.0,43.0,2619,809,0.964243146603099,0.035756853396901045,6.385046005249023,476807,0.13247642,2619.0,722532.41,0.02149424340481845,0.093722425,-0.038753994,0.16006496455113375
2620,0.21371293435582792,0.12005813515057699,26.0,42.0,2620,794,0.9463647199046484,0.05363528009535157,6.505710601806641,193320,0.05371135,2620.0,1126594.22,0.009721231640391698,0.14622661,0.09251526,0.1858311455325328
2621,0.17000543907402996,0.09185281530103924,112.0,120.0,2621,803,0.9570917759237187,0.042908224076281254,6.4859466552734375,420702,0.11688801,2621.0,2511543.08,0.012280078176259734,0.32618818,0.20930016,0.21966378973929426
2622,0.15539072267267676,0.11945757106545248,154.0,45.0,2622,799,0.9523241954707986,0.04767580452920139,6.488908767700195,459836,0.12776114,2622.0,3353961.73,0.05271946804066116,0.43565288,0.30789173,0.3109511488787371
2623,0.17868607459619407,0.12777035389805122,91.0,27.0,2623,798,0.9511323003575686,0.04886769964243143,6.522085666656494,457893,0.12722129,2623.0,1337118.6600000001,0.014828728269706229,0.17358235,0.04636106,0.17874775483855
2624,0.16727459641794362,0.09544799615451631,117.0,106.0,2624,805,0.9594755661501788,0.040524433849821184,6.511012554168701,383123,0.10644692,2624.0,3193523.59,0.047764648172924105,0.41480538,0.30835846,0.30117865761073753
2625,0.19029714410592408,0.11284982313712436,65.0,59.0,2625,792,0.9439809296781884,0.05601907032181164,6.4697136878967285,321827,0.08941621,2625.0,1241070.58,0.009115941029981388,0.16110179,0.071685575,0.17972753654734738
2626,0.20238402301356906,0.12851313113286675,44.0,26.0,2626,806,0.9606674612634089,0.03933253873659115,6.478356838226318,265434,0.07374777,2626.0,3558384.85,0.042276730221191265,0.4622158,0.38846803,0.31544491645121886
2627,0.15726645343478707,0.09607134786330992,147.0,104.0,2627,813,0.9690107270560191,0.030989272943980906,6.439013481140137,510594,0.14186393,2627.0,151512.97,0.014215746678226818,0.019523606,-0.12234032,0.1234315256449406
2628,0.19455736348523736,0.12393352547253939,55.0,35.0,2628,792,0.9439809296781884,0.05601907032181164,6.450827121734619,224862,0.062475096,2628.0,1494426.98,0.015693520624442733,0.19402315,0.13154805,0.2068976222059771
2629,0.17007914636254537,0.08943488719939652,111.0,131.0,2629,792,0.9439809296781884,0.05601907032181164,6.48837423324585,221589,0.061565716,2629.0,426948.49000000005,0.021026066994446813,0.055313963,-0.0062517524,0.1754380622090543
2630,0.20647510073059014,0.11565483338310428,37.0,54.0,2630,805,0.9594755661501788,0.040524433849821184,6.5031023025512695,227674,0.0632564,2630.0,1444365.98,0.027796172749591303,0.18751818,0.12426178,0.2180161114529006
2631,0.17620730661447095,0.10950100354643331,96.0,66.0,2631,808,0.9630512514898689,0.03694874851013108,6.509028434753418,537257,0.14927208,2631.0,2286264.09,0.01681162841323347,0.2969152,0.14764312,0.20685855318475063
2632,0.22154900855532594,0.09413155939814354,19.0,111.0,2632,804,0.9582836710369488,0.04171632896305122,6.442668914794922,249175,0.06923031,2632.0,2388308.07,0.07020578422107657,0.31017488,0.24094456,0.3162959885942969
2633,0.20293130865764047,0.11079615219348364,43.0,65.0,2633,787,0.9380214541120382,0.06197854588796181,6.484080791473389,79883,0.022193598,2633.0,1111326.83,0.07983646159853029,0.14424275,0.12204915,0.30354268256283296
2634,0.19745932954644402,0.10195373716719798,51.0,91.0,2634,794,0.9463647199046484,0.05363528009535157,6.470008850097656,123680,0.03436232,2634.0,1044001.72,0.022841869280773676,0.13549446,0.10113214,0.208225092378859
2635,0.19761608015110205,0.10709004950901821,50.0,73.0,2635,795,0.9475566150178785,0.05244338498212153,6.413859844207764,130391,0.03622693,2635.0,823857.44,0.02906676217912706,0.10688869,0.07066176,0.2085321644468349
2636,0.23684395327572774,0.10225166800572347,10.0,88.0,2636,809,0.964243146603099,0.035756853396901045,6.5206756591796875,276488,0.076819055,2636.0,1249015.35,0.013829594397685658,0.16213413,0.08531507,0.18404236590703613
2637,0.1868895267690753,0.10116010623030543,78.0,94.0,2637,811,0.966626936829559,0.033373063170440975,6.503994941711426,261465,0.07264501,2637.0,686274.03,0.03422253011300665,0.08901097,0.01636596,0.1944174237925238
2638,0.17096123855324494,0.09465666914225689,105.0,108.0,2638,798,0.9511323003575686,0.04886769964243143,6.4603376388549805,97259,0.02702141,2638.0,1180709.44,0.037004331341168845,0.1532584,0.12623699,0.23534449840236096
2639,0.16315592321759415,0.07862723064350172,127.0,180.0,2639,797,0.9499404052443385,0.05005959475566146,6.469865798950195,269119,0.07477163,2639.0,859877.73,0.005712696235401709,0.1115692,0.036797576,0.1625593939739108
2640,0.17441614465935837,0.08469913964832407,98.0,151.0,2640,800,0.9535160905840286,0.04648390941597136,6.510300159454346,370929,0.10305889,2640.0,2267928.64,0.0761019999662996,0.29453272,0.19147383,0.31263646659843497
2641,0.19020402803425754,0.09460192430978791,66.0,109.0,2641,812,0.9678188319427891,0.03218116805721094,6.476717472076416,287907,0.07999175,2641.0,2418562.68,0.051485723261183974,0.31410623,0.23411447,0.28273520683503406
2642,0.13594062801982676,0.07353969996920715,232.0,208.0,2642,809,0.964243146603099,0.035756853396901045,6.483267784118652,387635,0.10770055,2642.0,2968438.3,0.03981707452401957,0.3855576,0.27785704,0.27876753018141076
2643,0.1336733714307821,0.07370388571779052,242.0,205.0,2643,808,0.9630512514898689,0.03694874851013108,6.472323417663574,184322,0.051211316,2643.0,1148680.01,0.05332902746931736,0.14909646,0.09788515,0.24801808366545333
2644,0.14568242453119995,0.07364217916924862,192.0,206.0,2644,796,0.9487485101311085,0.0512514898688915,6.488367080688477,301207,0.083687074,2644.0,2302633.52,0.04706613689684045,0.29904228,0.21535522,0.2769970459908685
2645,0.13348464487445735,0.05997722481880043,243.0,295.0,2645,815,0.9713945172824792,0.028605482717520836,6.497507095336914,415935,0.11556353,2645.0,1097466.31,0.017683876500304965,0.14244169,0.026878163,0.17073591773383048
2646,0.15567830489830137,0.07838157664777509,152.0,181.0,2646,801,0.9547079856972587,0.045292014302741324,6.521602153778076,184774,0.0513369,2646.0,577881.0,0.013886573756766302,0.07492627,0.023589373,0.16958876762851438
2647,0.13202454325935195,0.060978205353095546,249.0,293.0,2647,810,0.965435041716329,0.03456495828367101,6.433008670806885,371398,0.1031892,2647.0,2151445.5700000003,0.09033444887577143,0.27939674,0.17620754,0.3258897119990217
2648,0.12831783072638597,0.06453975712111781,264.0,273.0,2648,809,0.964243146603099,0.035756853396901045,6.464345455169678,309614,0.086022906,2648.0,1201532.21,0.043482369839067454,0.15596412,0.069941215,0.22464970157385156
2711,0.25102633957470216,0.14246479368635584,3.0,14.0,2711,773,0.9213349225268176,0.07866507747318241,6.181387901306152,54222,0.015063851,2711.0,592234.42,0.0024842582815420193,0.076791376,0.061727524,0.1743491604834659
2712,0.1799176105346147,0.07040393124888873,88.0,233.0,2712,809,0.964243146603099,0.035756853396901045,6.4868245124816895,319963,0.08889831,2712.0,1024360.42,0.12686035060926004,0.13294224,0.044043936,0.343804735996726
2713,0.1340132091992668,0.0658516379302397,239.0,264.0,2713,803,0.9570917759237187,0.042908224076281254,6.521610260009766,444969,0.12363044,2713.0,1912335.68,0.012620583991017096,0.2483266,0.12469616,0.1958949897389446
2714,0.14737031543479553,0.06781579833219034,185.0,252.0,2714,800,0.9535160905840286,0.04648390941597136,6.488703727722168,372614,0.10352706,2714.0,2681779.2,0.044788391605828246,0.34830883,0.24478176,0.2803966072955963
2715,0.18995855899143305,0.14596287032057137,67.0,9.0,2715,812,0.9678188319427891,0.03218116805721094,6.509434700012207,727650,0.20217156,2715.0,1921045.9200000002,0.07823899284620991,0.24945842,0.047286853,0.2697241983339812
2716,0.1464397653819077,0.06186057202451461,190.0,288.0,2716,809,0.964243146603099,0.035756853396901045,6.485719680786133,469832,0.13053846,2716.0,3624376.16,0.08035471476391995,0.4707908,0.34025234,0.35822465922276464
2717,0.14868351394044493,0.07192440603431019,179.0,219.0,2717,812,0.9678188319427891,0.03218116805721094,6.499911785125732,637952,0.17724955,2717.0,3518623.1,0.03813166562150924,0.45704913,0.27979958,0.2755743743504709
2718,0.1372636035202988,0.06797382876661326,224.0,250.0,2718,805,0.9594755661501788,0.040524433849821184,6.507223606109619,394878,0.10971297,2718.0,2636244.94,0.10860746723358791,0.34239206,0.23267908,0.37182955304734233
2719,0.17864653754033266,0.08848418077816149,92.0,133.0,2719,816,0.9725864123957092,0.0274135876042908,6.532353401184082,270334,0.075109206,2719.0,925741.61,0.02099294725074934,0.12012762,0.045018412,0.18056981872662126
2720,0.11881051338203835,0.06220240861118317,287.0,285.0,2720,801,0.9547079856972587,0.045292014302741324,6.494630813598633,343331,0.09539096,2720.0,1528600.2,0.03357805212636272,0.19846366,0.1030727,0.22230128759209675
2721,0.12454849237590906,0.06431439520702475,273.0,274.0,2721,812,0.9678188319427891,0.03218116805721094,6.4968976974487305,380172,0.105627,2721.0,1441983.98,0.020347056254434,0.18720867,0.08158167,0.19167395000911014
2722,0.13399962640943983,0.07440749065810078,240.0,198.0,2722,814,0.9702026221692491,0.02979737783075087,6.5055832862854,563839,0.15665773,2722.0,1375936.86,0.010995991849874107,0.17862643,0.021968707,0.1595700478871687
2723,0.12126133796271116,0.06264169230606288,282.0,281.0,2723,809,0.964243146603099,0.035756853396901045,6.482226371765137,495051,0.1375454,2723.0,2499548.06,0.01348669739520494,0.32462952,0.18708411,0.2127347914461323
2724,0.12261106527395665,0.06168368540238588,278.0,289.0,2724,799,0.9523241954707986,0.04767580452920139,6.5058817863464355,516452,0.14349154,2724.0,2592138.23,0.031603540005127266,0.3366608,0.19316927,0.2459604893239377
2725,0.1374366688009884,0.06817374021768395,222.0,249.0,2725,800,0.9535160905840286,0.04648390941597136,6.478947639465332,197691,0.054925807,2725.0,2817602.8,0.0174786400279914,0.3659579,0.3110321,0.25795077957304685
2726,0.13444414808754881,0.0697331858968865,237.0,235.0,2726,795,0.9475566150178785,0.05244338498212153,6.4819159507751465,317010,0.088077836,2726.0,2289414.44,0.042150497913532634,0.29732457,0.20924672,0.268177688074434
2727,0.17146715308347377,0.09927864432600991,104.0,96.0,2727,800,0.9535160905840286,0.04648390941597136,6.493614673614502,396654,0.11020642,2727.0,1984434.77,0.017840944484841876,0.25769523,0.1474888,0.2115553982813395
2728,0.18697401688448972,0.11110710669308896,77.0,63.0,2728,811,0.966626936829559,0.033373063170440975,6.503118515014648,416957,0.11584748,2728.0,2909133.99,0.057084419594666126,0.37785152,0.26200402,0.29963850159232086
2729,0.1793217948327462,0.10910636070997472,90.0,69.0,2729,806,0.9606674612634089,0.03933253873659115,6.518453598022461,551497,0.15322857,2729.0,3025164.12,0.07236837660783281,0.39292857,0.2397,0.318427503073457
2730,0.17236845246885746,0.08147703961077489,102.0,165.0,2730,793,0.9451728247914184,0.0548271752085816,6.514927864074707,236740,0.06577533,2730.0,1984726.75,0.013372801169851485,0.25773317,0.19195783,0.2203176428604964
2731,0.13640483445118343,0.07768826141864767,229.0,186.0,2731,810,0.965435041716329,0.03456495828367101,6.379114627838135,752345,0.20903292,2731.0,2714745.35,0.05086020195033287,0.35259247,0.14355955,0.25658612491997357
2732,0.14139628661500797,0.07296108469581376,207.0,213.0,2732,811,0.966626936829559,0.033373063170440975,6.411568641662598,517956,0.14390941,2732.0,1220614.44,0.013713527610985717,0.15844369,0.01453428,0.16275377625012663
2733,0.13116919859829876,0.07062373550253966,254.0,230.0,2733,805,0.9594755661501788,0.040524433849821184,6.320361137390137,730148,0.20286563,2733.0,3366502.23,0.010033656569128574,0.4372824,0.23441678,0.2226683322087161
2734,0.1565560450629582,0.0664989056250465,148.0,258.0,2734,806,0.9606674612634089,0.03933253873659115,6.434878349304199,692604,0.19243427,2734.0,2274898.37,0.02320738452522748,0.29543832,0.10300405,0.20454978442613594
2735,0.18715203547229367,0.10161568465206537,76.0,93.0,2735,790,0.9415971394517283,0.05840286054827171,6.513401031494141,206214,0.05729387,2735.0,770740.37,0.008547027022309398,0.099986605,0.042692736,0.17133592007430856
2736,0.1520216774018037,0.07785374360262519,168.0,184.0,2736,808,0.9630512514898689,0.03694874851013108,6.537751197814941,640893,0.17806669,2736.0,2185426.47,0.015695739599888726,0.28381228,0.1057456,0.19313757637509002
2737,0.15275225929088063,0.08554119544162872,164.0,146.0,2737,805,0.9594755661501788,0.040524433849821184,6.414003372192383,470259,0.1306571,2737.0,2226049.01,0.02010002633700558,0.2890908,0.1584337,0.21614052464517278
2738,0.1793778070352143,0.13391362030820417,89.0,19.0,2738,805,0.9594755661501788,0.040524433849821184,6.50773811340332,551106,0.15311994,2738.0,1320138.0299999998,0.016154738603751297,0.17137587,0.018255934,0.16991225739272756
2739,0.12543753457093046,0.061399823133759815,270.0,291.0,2739,807,0.9618593563766389,0.038140643623361115,6.488122940063477,365772,0.10162605,2739.0,2636402.33,0.05181809446719296,0.3424125,0.24078645,0.2871415181249013
2740,0.15571305779888037,0.07274977304558788,151.0,214.0,2740,805,0.9594755661501788,0.040524433849821184,6.4856672286987305,448370,0.124575384,2740.0,3166672.35,0.036682406395381374,0.4113163,0.28674093,0.27814764141989073
2741,0.14296596380364568,0.0775402607850819,201.0,188.0,2741,797,0.9499404052443385,0.05005959475566146,6.508218288421631,352287,0.09787933,2741.0,2213862.8,0.05269977768996599,0.28750733,0.189628,0.277767988723282
2742,0.13851125407077017,0.06888093940566277,220.0,243.0,2742,798,0.9511323003575686,0.04886769964243143,6.509044647216797,364211,0.10119234,2742.0,2321392.08,0.03092338823723755,0.30147976,0.20028742,0.2473684142495035
2743,0.13061864709274637,0.06928840690395899,256.0,237.0,2743,810,0.965435041716329,0.03456495828367101,6.472461700439453,519381,0.14430535,2743.0,2542877.21,0.025369705509651636,0.33025977,0.18595442,0.23005462479901587
2744,0.21275153064597682,0.12609671741457926,27.0,32.0,2744,799,0.9523241954707986,0.04767580452920139,6.454201698303223,301007,0.08363151,2744.0,618879.39,0.01245040815907604,0.080253646,-0.0033778623,0.16046190675219277
2745,0.13989824855493177,0.06605763707775625,215.0,262.0,2745,812,0.9678188319427891,0.03218116805721094,6.5100812911987305,339156,0.094230965,2745.0,2670935.56,0.03970106867138036,0.34689978,0.2526688,0.2701691619083907
2746,0.2118430860340594,0.13374755370970226,29.0,20.0,2746,802,0.9558998808104887,0.04410011918951129,6.540833950042725,299646,0.08325336,2746.0,2988997.35,0.03434450828728729,0.38822904,0.3049757,0.2810243412905569
2747,0.22751366445232948,0.12112313281885158,15.0,40.0,2747,810,0.965435041716329,0.03456495828367101,6.404549598693848,481972,0.13391149,2747.0,3767774.85,0.02606787479356508,0.48942414,0.35551265,0.2797866815558302
2748,0.15409403054250614,0.0678604500826507,160.0,251.0,2748,812,0.9678188319427891,0.03218116805721094,6.214789390563965,1139274,0.3165387,2748.0,3750104.76,0.016524672451244966,0.48712808,0.17058939,0.2114204597001896
2749,0.1319258643535986,0.05787330151143824,250.0,300.0,2749,814,0.9702026221692491,0.02979737783075087,6.476302146911621,739607,0.20549375,2749.0,4987831.09,0.0655383263925969,0.6479595,0.44246572,0.3630837012151901
2750,0.11604785568539107,0.06471992389350716,297.0,271.0,2750,811,0.966626936829559,0.033373063170440975,6.494489669799805,805544,0.22381392,2750.0,4853303.45,0.03996308633286505,0.6304788,0.40666488,0.3151691822090175
2751,0.13999916189719766,0.07045831748964412,214.0,231.0,2751,803,0.9570917759237187,0.042908224076281254,6.478355407714844,251094,0.0697635,2751.0,1833811.49,0.009098633063898789,0.2381231,0.16835961,0.2030814596713418
2752,0.14450325118821292,0.062465185745589666,196.0,283.0,2752,811,0.966626936829559,0.033373063170440975,6.425519943237305,346470,0.09626311,2752.0,1027415.88,0.026924566963379602,0.13333927,0.03707616,0.18928218562190002
