MASTER_STATION_ID,nearest_station,nearest_line,mapped_cell_count,active_cell_count,surrounding_total_flow,surrounding_outflow,surrounding_inflow,surrounding_netflow,mean_cell_flow,median_cell_flow,max_cell_flow,mean_distance_m,min_distance_m,max_distance_m,mean_directional_imbalance,morning_peak_flow,daytime_flow,evening_peak_flow,night_flow,mean_temporal_entropy,active_cell_ratio,station_abs_net_flow,station_directional_imbalance,dominant_period,period_entropy,distance_band_entropy,outer_1km_plus_share,subway_out_sum,subway_in_sum,subway_net_sum,subway_record_count,subway_file_count,subway_total_activity,subway_abs_net_flow,subway_directional_imbalance,mobility_norm,subway_norm,mobility_minus_subway_gap,hidden_demand_score,subway_overrepresentation_score,distance_norm,distance_weighted_hidden_demand,outer_hidden_demand_score,diverse_living_area_score,directional_mismatch_score,station_type
4112,선유도,9호선,30,18,83771774.48,41794027.26,41977747.22,183719.96,2792392.4826666666,196458.18,17588028.7,575.617652989,62.07043317,1225.025998,0.0554216093635871,17244135.64,0.0,18548338.19,47979300.65,0.5746404175336265,0.6,183719.96,0.0021931009715433687,night,0.9783993899056898,1.0494642029358443,0.0,12509477,22518159,10008682,238739,6096,35027636,10008682,0.28573672513897314,0.22568167483549031,0.04305223929496799,0.18262943554052233,0.21596557336598365,0.033336137825461305,0.2012169349998141,0.045410974896022034,0.0,0.10951739659781205,0.06399059999103036,directional_mismatch
242,아현,2호선,13,13,90603253.94,45641305.53,44961948.410000004,-679357.1200000001,6969481.072307692,6342888.42,18642027.560000002,440.7637379076923,132.7230502,913.2674244,0.0242726254194239,17681141.52,0.0,17352157.759999998,55569954.66,0.9333443739887577,1.0,679357.1200000001,0.007498153658475548,night,0.9352340537618975,1.0771953445747875,0.0,50586095,46955270,-3630825,244074,6096,97541365,3630825,0.03722343848684094,0.24423150730982982,0.11989498992005804,0.12433651738977178,0.21494937320275717,0.09061285581298541,0.15347113362161266,0.03748248629295476,0.0,0.08938468586854131,0.007259851118845696,normal
4104,신방화,9호선,16,16,82260342.51,41491950.67,40768391.84,-723558.83,5141271.406875,4846318.37,11487143.75,412.3926949375,115.3876553,795.5754178,0.027980191094704697,15345351.57,0.0,16434723.41,50480267.53,0.9321753445713369,1.0,723558.83,0.00879596179546712,night,0.9346407807834942,0.8678048500767551,0.0,12021756,20296116,8274360,238324,6096,32317872,8274360,0.2560304713132102,0.22157761362824765,0.03972135946047841,0.18185625416776924,0.21277624958892505,0.030919995421155783,0.14342620328547456,0.03178003585575539,0.0,0.07103505335674334,0.054781632625491794,directional_mismatch
233,대림(구로구청),2호선,17,17,110737251.13,55339145.93,55398105.199999996,58959.27000000002,6513955.948823529,6114658.1,20900365.16,521.4681988705881,156.3201388,905.2708106,0.014879774412663693,18853324.25,0.0,22921125.58,68962801.3,0.922155614695126,1.0,58959.27000000002,0.0005324249012717932,night,0.922387549805735,0.9787627851260674,0.0,117881330,116758849,-1122481,245587,6096,234640179,1122481,0.00478383968501831,0.2989022820812617,0.28841877091539114,0.01048351116587054,0.21269325325957864,0.2022097420937081,0.1820450104804785,0.05441366907412222,0.0,0.0743445048390971,0.0012707575809358476,subway_high_mobility_low
2814,몽촌토성(평화의문),8호선,10,10,84518347.45,42457123.74,42061223.71,-395900.03,8451834.745000001,6749649.3549999995,29424079.43,375.79368299,153.5483978,707.8194433,0.010490078683213147,14865437.57,0.0,17474152.6,52178757.28,0.9065967066322214,1.0,395900.03,0.004684190379304441,night,0.9293142566203025,1.008723729478795,0.0,30877115,31443294,566179,242385,6096,62320409,566179,0.00908496925942832,0.22770887898716174,0.07660089785453321,0.15110798113262852,0.21026617440729592,0.05915819327466737,0.1304681133847834,0.02970874784241894,0.0,0.07905298639438449,0.0010020964254633855,normal
421,동대문,4호선,6,6,98425519.35,48684274.28,49741245.07,1056970.79,16404253.225,8674173.97,43699557.51,341.48019658333334,123.5915484,681.89324,0.014488509165536926,12704442.07,0.0,20749329.93,64971747.35,0.8855145464639049,1.0,1056970.79,0.010738788039730066,night,0.8666304071281883,0.9070286360477784,0.0,84838307,85646864,808557,245324,6096,170485171,808557,0.004742682282906588,0.26547166674746364,0.20955853717226158,0.05591312957520206,0.20983981260318305,0.15392668302798096,0.11831922689840647,0.0314104023729913,0.0,0.04408338371031936,0.0015917961892579905,normal
2727,군자(능동),7호선,13,13,90741639.41,45322884.76,45418754.65,95869.89000000004,6980126.108461538,7401708.26,19935145.24,441.2563974069231,55.15780319,722.3165598,0.015674805686949907,15039789.19,0.0,19821027.52,55880822.7,0.9214780867686572,1.0,95869.89000000004,0.0010565148549590223,night,0.9287380248289594,1.0771830144475394,0.0,68275753,51463123,-16812630,244738,6096,119738876,16812630,0.14041078855625805,0.24460727178374989,0.147180481116251,0.09742679066749887,0.208605855838084,0.11117906517058514,0.15364556254036654,0.03758282187467858,0.0,0.08346004143471993,0.03408706870148072,normal
214,강변(동서울터미널),2호선,36,25,137671871.79,68860789.23,68811082.56,-49706.67000000001,3824218.660833333,191856.26499999998,35178558.33,650.637264775,138.5104834,1256.492357,0.008266600466304995,22841944.16,0.0,29026824.93,85803102.7,0.6225976207346507,0.6944444444444444,49706.67000000001,0.0003610517482890106,night,0.9209167800294775,1.1264709897728584,0.006950499020305358,182982032,176882351,-6099681,245188,6096,359864383,6099681,0.01694994361250805,0.3720391046287578,0.44234611510241606,-0.07030701047365828,0.20746905203004548,0.27777606250370374,0.22777805843211868,0.0847423449131623,0.0014420134428785125,0.08268870324590796,0.006171716475947335,subway_high_mobility_low
2713,수락산,7호선,50,23,89803727.23,44957110.48,44846616.75,-110493.72999999997,1796074.5446000001,0.0,13053655.16,887.0023884551999,90.71981656,2035.574681,0.01396374718221178,15417739.33,0.0,18204346.13,56181641.77,0.3883450397958634,0.46,110493.72999999997,0.0012303913591137476,night,0.9194771396712395,1.1014502973178482,0.014095858257174033,61909924,60005843,-1904081,244670,6096,121915767,1904081,0.015618004519464657,0.2420605154161852,0.149856346001083,0.0922041694151022,0.20578621106477687,0.11358204164967466,0.311464484897116,0.07539325374803252,0.0029007332624499936,0.07946171721665732,0.00348267305720323,normal
2736,고속터미널,7호선,11,11,93693814.26,47391863.08,46301951.18,-1089911.9,8517619.478181819,9394650.21,15131052.5,441.8136178818182,184.4770523,744.0924129,0.017131730273792646,17510026.43,0.0,17458384.96,58725402.870000005,0.917064557601589,1.0,1089911.9,0.011632698578963796,night,0.9193432667383025,0.9099222420657839,0.0,86324156,68783121,-17541035,244210,6096,155107277,17541035,0.11308969726803984,0.25262344883926263,0.19065581463940692,0.06196763419985571,0.20445931940379647,0.14249168520394076,0.15384284964250344,0.038864311255949344,0.0,0.06516501354036389,0.025630416917714942,normal
336,학여울,3호선,17,14,77566824.15,38761009.18,38805814.97,44805.790000000066,4562754.361764707,3770244.8600000003,13878373.350000001,472.5369340235294,143.4438324,859.3916899,0.021337599474390692,15165988.77,0.0,14962132.21,47438703.17,0.7608686137014822,0.8235294117647058,44805.790000000066,0.0005776411563963724,night,0.9372537290763558,1.0668926570495174,0.0,11336509,11202326,-134183,237327,6096,22538835,134183,0.00595341329753734,0.20883308591605618,0.02770083031328054,0.18113225560277563,0.20304823603929678,0.02191598043652113,0.16472061577407912,0.034399114506093946,0.0,0.08461299277851436,0.001122639085416033,normal
2531,애오개,5호선,13,13,80682684.52,40384411.35,40298273.17,-86138.17999999998,6206360.347692307,4592600.029999999,26748184.25,413.53630523076924,102.4921333,830.1282385,0.023589847953645438,16623254.780000001,0.0,16009613.45,48049816.29,0.9470550536591781,1.0,86138.17999999998,0.0010676166827176857,night,0.9550567721609964,0.8008565309842182,0.0,31471586,29774596,-1696990,242015,6096,61246182,1696990,0.027707686333819145,0.21729372584264295,0.07528044299131846,0.14201328285132447,0.20093575790197468,0.058922475050650194,0.14383110506295413,0.03125359671119393,0.0,0.06930222737429335,0.0057887199911953536,normal
4705,화계,우이신설선,43,21,75904011.81,38397282.83,37506728.980000004,-890553.85,1765209.5769767442,0.0,11162734.23,1385.7856106441861,120.7524642,3805.568157,0.03329024394491446,14020964.549999999,0.0,13952794.459999999,47930252.8,0.42481373343142864,0.4883720930232558,890553.85,0.01173263215953855,night,0.9136269702966238,1.1524570440701227,0.030223791013082695,5651629,10000087,4348458,217296,5604,15651716,4348458,0.2778262779621097,0.20431797458126127,0.019235087246788386,0.1850828873344729,0.20038790051410363,0.015305013179630733,0.48806154285465425,0.0997197459070684,0.006056482026688674,0.07791932813473001,0.054367714759324864,directional_mismatch
332,양재(서초구청),3호선,17,16,133145229.05,66222369.84,66922859.21,700489.3700000001,7832072.2970588235,7744810.1,18877108.41,560.7284378941176,170.7839276,853.3725716,0.04805101250172086,26279744.27,0.0,29545142.96,77320341.82000001,0.9112466667490584,0.9411764705882353,700489.3700000001,0.005261092530299718,night,0.9699617287148123,1.0622807890698673,0.0,177428627,183744463,6315836,244733,6096,361173090,6315836,0.017487006022514025,0.3597477020138716,0.44395479606339844,-0.08420709404952686,0.20003598433202696,0.2842430783815539,0.19594532307687548,0.0704908796972716,0.0,0.09864233013543447,0.004398244283844484,subway_high_mobility_low
2527,여의도,5호선,5,5,103155100.96,51188926.73,51966174.230000004,777247.5,20631020.191999998,24429381.869999997,31650106.939999998,271.48459543999996,31.5132265,492.5278128,0.1515607157172933,23735313.5,0.0,25976853.85,53442933.61,1.0020157147494546,1.0,777247.5,0.007534746151830048,night,1.0260421707704737,0.6892355673782729,0.0,114295047,117181468,2886421,242401,6096,231476515,2886421,0.012469606257896185,0.27831411867210387,0.2845299508481452,-0.006215832176041325,0.19912541616598534,0.20534124834202663,0.09353688322286387,0.026032635217506855,0.0,0.08103556051566764,0.001373441241189922,subway_high_mobility_low
4708,솔샘,우이신설선,51,18,76139489.93,38385373.410000004,37754116.519999996,-631256.89,1492931.1750980394,0.0,19715876.85,1508.6104886294117,112.3676656,3725.440251,0.03005828122965786,15034207.07,0.0,14303567.63,46801715.230000004,0.3159503048089046,0.35294117647058826,631256.89,0.00829079483695459,night,0.9335680596608102,1.016901214083497,0.005999762677947848,9227011,18987690,9760679,217720,5604,28214701,9760679,0.3459430245246973,0.2049573792231033,0.03467768423955052,0.17027969498355278,0.1978499319438387,0.02757023696028593,0.531548394719864,0.10894476591203098,0.0011870526375111652,0.0769143959764149,0.06920431608563705,directional_mismatch
219,삼성(무역센터),2호선,11,11,181500432.71,89711231.53999999,91789201.17,2077969.63,16500039.337272728,10189265.83,37161511.65,469.0533608445454,32.72976459,769.9431051,0.02805913620577084,34057058.6,0.0,42701315.27,104742058.84,0.9626121040423091,1.0,2077969.63,0.01144884118992798,night,0.9716654480995877,0.9466360326931779,0.0,244952948,242750414,-2202534,245614,6096,487703362,2202534,0.004516134543275919,0.49104882535144656,0.5994875773156705,-0.10843875196422392,0.19667115469780208,0.305109906662026,0.1634872367283917,0.0802802155554306,0.0,0.08713902781663808,0.003404297455344661,subway_high_mobility_low
2751,천왕,7호선,64,36,81644003.02,41182364.769999996,40461638.25,-720726.52,1275687.5471875,2914.94,11916730.55,1100.97942470625,151.5519708,2778.424538,0.01962232720739344,16331417.350000001,0.0,15228365.51,50084220.16,0.5269840728948618,0.5625,720726.52,0.008827672496943181,night,0.9348838594130636,1.1480108598972654,0.030999248767604095,45229671,41883647,-3346024,244085,6096,87113318,3346024,0.03841001670950015,0.2199040384746132,0.10707668859735629,0.11282734987725691,0.19635744222556598,0.08353009234830909,0.38722428071897985,0.08515218312553097,0.006086933198920768,0.08684365811446003,0.006505276959887379,normal
2530,공덕,5호선,9,9,86103798.05,43308340.13,42795457.92,-512882.21,9567088.672222221,9338566.15,24681481.759999998,384.34049094777777,93.97262413,651.9426622,0.023101118276450804,16666675.82,0.0,18922256.04,50514866.19,0.9508994211979134,1.0,512882.21,0.005956557336787538,night,0.9637112280147015,1.0601492516207687,0.0,63089625,62199732,-889893,242086,6096,125289357,889893,0.0071027022670409265,0.2320139264074962,0.15400321004564027,0.07801071636185594,0.19628303696544883,0.11827232060359291,0.1334941597173919,0.030972504148501508,0.0,0.0936696807481572,0.0002659215855001345,normal
209,한양대,2호선,14,14,82088040.33,44552377.11,37535663.22,-7016713.89,5863431.452142857,4198276.7,17703949.89,363.9923213,136.9134509,694.2611215,0.1121869009374622,10149637.74,0.0,17362311.07,54576091.519999996,0.868122996302639,1.0,7016713.89,0.08547790715666119,night,0.8584233468440368,0.6190152689816406,0.0,45960657,49156987,3196330,242469,6096,95117644,3196330,0.03360396521175398,0.22110975354132534,0.1169157181446086,0.10419403539671673,0.19525854791726388,0.09106451252054713,0.12628977365394708,0.027923900727414002,0.0,0.025761897315102242,0.011469834518655452,normal
4137,둔촌오륜,9호선(연장),42,37,72897256.17,36442503.690000005,36454752.48,12248.790000000034,1735648.9564285714,189444.41999999998,17106194.46,870.1238809166666,154.5533469,1847.026178,0.06835517743298779,14097078.71,0.0,13392948.36,45407229.1,0.8093034981521273,0.8809523809523809,12248.790000000034,0.0001680281349881709,night,0.9238963872188827,1.2305962569514128,0.15003438695270166,5241976,4424700,-817276,182638,4694,9666676,817276,0.08454571147310615,0.19615359177957817,0.0118781923125382,0.18427539946703997,0.19382364169362523,0.009548242226585258,0.3054885525854037,0.05992267683717147,0.029080211258443168,0.08599056966385843,0.016550985652811708,normal
206,신당,2호선,11,11,86714066.8,43305867.79,43408199.01,102331.22,7883096.981818181,8205423.37,13253811.14,380.4594625090909,64.7984454,619.2011376,0.032394111643010176,15086412.0,0.0,17965921.08,53661733.72,0.9295408298281459,1.0,102331.22,0.0011800994207320466,night,0.9273862270312798,1.0442466024149653,0.0,69079085,70740933,1661848,243761,6096,139820018,1661848,0.01188562284407659,0.23367101739973417,0.17186450191707417,0.06180651548266,0.19351126438187288,0.13170474889921288,0.13212005935949742,0.030872628689447033,0.0,0.07443878511901124,0.0025015705501296045,normal
433,사당,4호선,9,9,98133101.92999999,47058413.42,51074688.51,4016275.0900000003,10903677.992222222,5062641.68,39596304.519999996,400.65684662666666,52.68781614,706.7510066,0.049903749292005514,11675245.709999999,0.0,24836116.45,61621739.77,0.9316615324701709,1.0,4016275.0900000003,0.040926812777862434,night,0.8932110451404027,0.7862136844003409,0.0,121473968,98074604,-23399364,246031,6096,219548572,23399364,0.10657944065334207,0.2646776521880495,0.26986795636979166,-0.005190304181742156,0.19324963509530607,0.19843993927704823,0.13927105894193878,0.03686193689849582,0.0,0.04428117204506246,0.017376783406057642,subway_high_mobility_low
210,뚝섬,2호선,12,12,94463480.91,47326714.54,47136766.37,-189948.17000000004,7871956.7425,7531972.525,18997183.38,394.1728354,109.6212707,798.682145,0.01744988140285522,16766246.64,0.0,23160564.35,54536669.92,0.9573326974810801,1.0,189948.17000000004,0.002010810613479012,night,0.9686671782368446,0.8866798592841351,0.0,97344725,100959230,3614505,244346,6096,198303955,3614505,0.01822709486555626,0.2547133603294724,0.24375377581504426,0.010959584514428133,0.19262601699862558,0.18166643248419745,0.13697535761227553,0.034889453619753874,0.0,0.07878850389585824,0.004130504253904501,normal
328,잠원,3호선,23,17,75874352.13,37945830.91,37928521.22,-17309.689999999944,3298884.875217391,586182.8400000001,17042957.08,559.4643592260869,100.4421566,1065.318602,0.07181871339250531,14051726.07,0.0,14312519.82,47510106.239999995,0.6549122250584369,0.7391304347826086,17309.689999999944,0.0002281362478106203,night,0.920068239701409,0.8382915628261601,0.0,26794053,24993113,-1800940,242299,6096,51787166,1800940,0.03477579754026316,0.20423743827891797,0.06365328813631475,0.14058415014260323,0.1912370537719272,0.05065290362932399,0.1954977687810004,0.03992796348507574,0.0,0.05641428722144714,0.0070559258408982375,normal
2613,불광,6호선,6,6,74999090.47,37598010.75,37401079.72,-196931.03,12499848.411666667,11968948.475,21539365.060000002,355.4189930333334,145.5669785,533.2765726,0.011818422788200009,13362171.58,0.0,14830669.0,46806249.89,0.9203785274088344,1.0,196931.03,0.0026257789096625563,night,0.9220760259439947,0.7254993881404612,0.0,24354651,22780287,-1574364,242323,6096,47134938,1574364,0.033401210796119005,0.2018607997690201,0.057934704366418996,0.1439260954026011,0.19016605401123302,0.04623995860863192,0.12325433765400907,0.024880219173839122,0.0,0.04917384324715566,0.006212353293837102,normal
2520,신정(은행정),5호선,14,14,82341978.2,41339793.99,41002184.21,-337609.78,5881569.871428572,7103234.82,10583663.030000001,418.0629454571429,119.9137539,919.0883135,0.01071907737345314,15092160.6,0.0,16250839.450000001,50998978.15,0.9293468079215713,1.0,337609.78,0.004100093140584762,night,0.9279609634228068,1.0062999252754492,0.0,67768777,52325893,-15442884,243732,6096,120094670,15442884,0.12858925379452726,0.22179928279702638,0.14761782808072185,0.07418145471630452,0.18905775440066752,0.11487629968436301,0.14543378797378176,0.03225710986703959,0.0,0.0703290007432329,0.02761160654904824,normal
316,독립문,3호선,33,26,76282015.39,38522479.64,37759535.75,-762943.89,2311576.223939394,102167.94,14672583.85,596.1949152090909,63.0570279,1281.547516,0.036250350872329765,14342192.53,0.0,13651336.8,48288486.06,0.7051740417982378,0.7878787878787878,762943.89,0.010001622087452297,night,0.9115809681437153,1.089411973146095,0.0010911030545597126,35674845,35171058,-503787,244537,6096,70845903,503787,0.007111025178124979,0.20534438520355136,0.08708055440162067,0.11826383080193069,0.18746288229676616,0.06919905149483546,0.20850243260123905,0.04281480383594634,0.00020454132349056943,0.06796533973669981,0.0005935678452171038,normal
337,대청,3호선,23,18,78071040.63,39013462.73,39057577.9,44115.17000000002,3394393.070869565,569709.31,14607552.370000001,516.1882287547826,45.93547906,1043.603725,0.14437525264535905,14712256.85,0.0,15515646.46,47843137.32,0.6787994100072828,0.782608695652174,44115.17000000002,0.0005650644546813955,night,0.9357111792573313,1.2207721367554423,0.06722988636561228,47103008,42739599,-4363409,243248,6096,89842607,4363409,0.048567257181216926,0.21020220826935695,0.11043156883511657,0.09977063943424039,0.18698924863756597,0.08721860920332557,0.18017560680554556,0.037873310426797056,0.012571265937494781,0.08836703494626161,0.010090166912889033,normal
224,서초,2호선,18,14,91317917.89,45441625.76,45876292.13,434666.37000000005,5073217.6605555555,3592384.32,15637671.7,452.4408691722222,170.4986699,733.4344836,0.017749596942920925,19013459.53,0.0,19297698.740000002,53006759.62,0.7565432261452004,0.7777777777777778,434666.37000000005,0.004759924230024514,night,0.9709304877517785,1.0704760376052196,0.0,100575187,95039827,-5535360,244544,6096,195615014,5535360,0.028297214445921825,0.24617206742211184,0.2404484919035921,0.005723575518519736,0.18698036506167565,0.1812567895431559,0.15760548885844267,0.038798069029355446,0.0,0.09335211578673554,0.005794223393961686,normal
2715,노원,7호선,13,10,91459464.64999999,45497151.41,45962313.239999995,465161.83,7035343.434615384,3593315.0599999996,36358464.04,418.8336051230769,131.3931389,688.5333499,0.08369381138435071,15421062.219999999,0.0,18072237.16,57966165.269999996,0.680653788010647,0.7692307692307693,465161.83,0.00508598898736283,night,0.9095957302402591,1.0078009668646684,0.0,97592553,102599814,5007261,245385,6096,200192367,5007261,0.02501224734507485,0.2465564158931362,0.24607503827554197,0.0004813776175942308,0.18588503641515225,0.18540365879755805,0.1457066444445612,0.03592490802606655,0.0,0.06150750930052284,0.004912946842838125,normal
2511,방화,5호선,82,24,73761149.69,36984359.239999995,36776790.45,-207568.78999999998,899526.2157317073,0.0,13542232.62,1246.1235074707317,68.7906817,2292.533496,0.0335253863779164,14086450.379999999,0.0,14032111.07,45642588.24,0.25606236831550155,0.2926829268292683,207568.78999999998,0.0028140666309074717,night,0.9288884735006533,1.250421353943283,0.08590554155718447,31831877,28170740,-3661137,242187,6096,60002617,3661137,0.061016288672875715,0.19849936185259062,0.07375183548845954,0.12474752636413108,0.18385966957267416,0.05911214320854307,0.4386133749304148,0.0870644750236984,0.015794564485165564,0.08546755266910519,0.011553103933733481,normal
212,건대입구,2호선,12,12,135515272.23,66835133.77,68680138.46,1845004.69,11292939.3525,11606836.7,35395524.16,418.4018181458334,73.68074095,619.2008242,0.019817384231238074,17277790.74,0.0,31282216.12,86955265.36999999,0.8998157868902678,1.0,1845004.69,0.013614736255472451,night,0.8857190392100751,1.0942728363519538,0.0,194951879,210488032,15536153,247271,6096,405439911,15536153,0.03831924923641768,0.3661831899932134,0.4983681919922911,-0.13218500199907768,0.18368913565832604,0.3158741376574037,0.14555376779103035,0.05329934300525094,0.0,0.05519279850773135,0.009046377370591272,subway_high_mobility_low
157,제기동,1호선,11,11,80682427.6,40573477.6,40108950.0,-464527.60000000003,7334766.145454545,6377923.039999999,16373424.33,337.7532525109091,99.81785772,613.2102503,0.08907048898595409,14503888.82,0.0,15053615.41,51124923.37,0.898166368278386,1.0,464527.60000000003,0.005757481694812069,night,0.910847840018392,1.0308443036907944,0.0,63334618,63335486,868,244498,6096,126670104,868,6.8524456252124024e-06,0.2172930282158716,0.15570044358288998,0.06159258463298162,0.18346040733519098,0.12186782270220935,0.11699968099332582,0.025423214983330722,0.0,0.06262627415571002,0.0012495716437025762,normal
4117,노량진,9호선,10,10,80110889.5,40082103.56,40028785.94,-53317.62000000011,8011088.95,6558905.445,15718603.7,405.16620957599997,55.92738876,735.4068549,0.022368182582166437,14096631.26,0.0,17228700.24,48785558.0,0.9375749158006501,1.0,53317.62000000011,0.0006655477218237617,night,0.9382840249743583,1.02495090418156,0.0,42447292,84567114,42119822,244431,6096,127014406,42119822,0.33161452567829197,0.21574110435080265,0.15612366442011952,0.059617439930683136,0.18205881257351195,0.12244137264282882,0.14086762473382755,0.030390936927350398,0.0,0.0733167074763589,0.0713992979880979,directional_mismatch
2628,효창공원앞,6호선,10,9,73151698.37,37441227.75,35710470.620000005,-1730757.13,7315169.837,8009459.26,12834426.18,447.54986462,117.3309679,667.4002336,0.02769983916062374,14051296.25,0.0,14172560.399999999,44927841.72,0.8402379578184446,0.9,1730757.13,0.023659835226871435,night,0.934275450692966,1.0326359924849295,0.0,34507076,31166970,-3340106,241251,6096,65674046,3340106,0.05085884308087246,0.1968444904658786,0.08072323539222953,0.11612125507364907,0.180954566326338,0.06483331125268893,0.15587380067015771,0.03068289886989712,0.0,0.0717323311680373,0.005353974842198263,normal
4703,4.19민주묘지,우이신설선,97,24,68407012.76,34527082.47,33879930.29,-647152.18,705226.9356701032,0.0,14426919.280000001,2218.1535453659794,101.950137,4227.910221,0.01518846478483359,11312877.43,0.0,12957460.1,44136675.230000004,0.20055024411904093,0.24742268041237114,647152.18,0.009460319255139479,night,0.895472082235979,1.056055959765651,0.008083548275087697,5170053,9808903,4638850,216084,5604,14978956,4638850,0.30969114269378983,0.18396102595072517,0.018408121238880977,0.1655529047118442,0.18057464908179527,0.0150217443699511,0.7827661798008543,0.14399846951569495,0.0014596838931097123,0.05654864151331548,0.05523077030180515,directional_mismatch
2720,먹골,7호선,19,16,75466216.05,37959272.53,37506943.52,-452329.01,3971906.107894737,2003259.57,13860154.02,461.5759800473684,105.573754,931.7643761,0.03740730353507891,13367178.81,0.0,15365620.35,46733416.89,0.782694200787451,0.8421052631578947,452329.01,0.005993794755792582,night,0.9274091728060525,0.8124843124057866,0.0,49065465,47523154,-1542311,242674,6096,96588619,1542311,0.015967833643009223,0.2031292074842471,0.11872386120228386,0.08440534628196324,0.17901292364875743,0.09460757736679418,0.16083982721005521,0.03267126663308176,0.0,0.05358586108445054,0.0020260186145773782,normal
2630,녹사평(용산구청),6호선,28,18,71320654.14999999,35327981.82,35992672.33,664690.51,2547166.2196428566,67579.445,17835480.86,572.8968703142857,124.5217224,1150.233702,0.03163127916546215,9867526.77,0.0,15564200.1,45888927.28,0.5625143313842623,0.6428571428571429,664690.51,0.009319747805481957,night,0.8895689954829678,1.1059549073765793,0.14302495120903205,27539435,27564192,24757,241333,6096,55103627,24757,0.0004492807705743217,0.19187257131820573,0.06772992841449807,0.12414264290370766,0.17887705579811797,0.05473441289441033,0.20025362630312676,0.03842317819457601,0.025583882177941126,0.05603513279789348,0.0017019993187811083,normal
322,동대입구,3호선,13,11,74845248.71,38632767.66,36212481.05,-2420286.6100000003,5757326.823846153,6737596.97,10405590.16,381.37500999615384,78.82819745,730.2163201,0.05098742778682556,11324117.54,0.0,15787655.85,47733475.32,0.7504248888095059,0.8461538461538461,2420286.6100000003,0.03233721113517562,night,0.9008473437065325,0.666422102058164,0.0,44037946,47211205,3173259,243200,6096,91249151,3173259,0.03477576465341579,0.20144306611523882,0.1121605124058195,0.08928255370941932,0.17884910859915426,0.08956655488973493,0.13244421419358782,0.026679968596379763,0.0,0.0367860540167889,0.0004912296976004026,normal
220,선릉,2호선,8,8,142099056.42,70287754.49,71811301.93,1523547.4400000002,17762382.0525,16832199.54,30926610.4,378.0614386875,194.7308258,510.4859268,0.018396874345556584,26571210.5,0.0,31724429.25,83803416.67,0.9570627121359339,1.0,1523547.4400000002,0.010721728056355804,night,0.959704367512713,0.6784638379954502,0.0,229064476,206633404,-22431072,245509,6096,435697880,22431072,0.05148308731729427,0.3840604440326635,0.5355617109757563,-0.15150126694309285,0.17837237550842153,0.32987364245151435,0.1312710252842402,0.050416008259288284,0.0,0.053384276498525444,0.015654825737130947,subway_high_mobility_low
4711,성신여대입구(돈암),우이신설선,8,8,67237219.59,32642180.2,34595039.39,1952859.1900000002,8404652.44875,7515502.645,17893797.72,423.29140853,60.87295334,839.7337784,0.09251996885158001,8931486.77,0.0,15504273.21,42801459.61,0.8949651679207145,1.0,1952859.1900000002,0.02904431804152775,night,0.8939612620688541,0.9146852936033554,0.0,5949627,11612124,5662497,216580,5604,17561751,5662497,0.32243350905043583,0.1807846323949541,0.021582929001520274,0.1592017033934338,0.17688277050940787,0.017681067115974038,0.1472849552850117,0.026626856498508093,0.0,0.047427060949699965,0.05304025704519842,directional_mismatch
334,도곡,3호선,4,4,69452178.71000001,35534290.41,33917888.3,-1616402.11,17363044.677500002,12449984.485000001,38935953.4,312.53317905,173.9784875,423.6905368,0.026529584616179838,13361560.950000001,0.0,13262701.6,42827916.160000004,0.9277879047154521,1.0,1616402.11,0.023273598323665892,night,0.9313917797912459,0.6525616805454091,0.0,27082151,25511509,-1570642,244142,6096,52593660,1570642,0.029863713611108258,0.18679901344580635,0.06464464184875496,0.12215437159705139,0.17472345812390144,0.052569086526850044,0.10807036946772278,0.02018743839929441,0.0,0.04302933358595754,0.0012310270341883605,normal
4121,구반포,9호선,20,17,65486125.89,32920442.9,32565682.990000002,-354759.91,3274306.2945,603167.37,12783842.54,478.6337403995,95.78792779,826.1806785,0.04423897397006468,12408204.690000001,0.0,12492993.54,40584927.660000004,0.7664744863378574,0.85,354759.91,0.005417329322487426,night,0.9277551758935749,0.9033043706947608,0.0,4176741,7906363,3729622,236088,6096,12083104,3729622,0.30866423064801884,0.1760298065959358,0.014848499430315243,0.16118130716562057,0.17341602811297754,0.012234720947356987,0.16687922500758143,0.029375717702964214,0.0,0.05783507612256168,0.05338049339115012,directional_mismatch
2532,충정로(경기대입구),5호선,7,7,67738958.29,34039067.93,33699890.36,-339177.57,9676994.041428572,7195541.33,30071107.560000002,340.4141194728571,68.43229531,688.2738383,0.008172183221151154,14935960.120000001,0.0,15989000.07,36813998.1,0.9783569622828999,1.0,339177.57,0.005007127044203029,night,1.0055420781771978,0.7518549082528421,0.0,20283989,19266164,-1017825,240535,6096,39550153,1017825,0.02573504582902625,0.1821470267175,0.04861138048823659,0.1335356462292634,0.1732926082969346,0.0397569620676712,0.11794177618857758,0.021482743858530245,0.0,0.0709176162714578,0.0037755287766973646,normal
