STATION_ID,observed_steps,coverage,sparsity,temporal_entropy,subway_total,subway_norm,MASTER_STATION_ID,cell_total,cell_imbalance,cell_norm,hidden_demand_score,observation_bias_score
4114,11657,0.9160707269155206,0.0839292730844794,8.680948257446289,2090861,0.04274522,4114.0,23336982.19,0.007397226050115994,0.44356674,0.4008215,0.27963274430754376
413,12139,0.9539489194499018,0.04605108055009821,9.192423820495605,15933846,0.32577196,413.0,37991404.58,0.0719215751718757,0.7222219,0.39644995,0.35713921835864376
4110,11866,0.9324950884086444,0.06750491159135563,9.02513313293457,2127836,0.043501195,4110.0,22819357.44,0.03008761582178078,0.43372408,0.39022288,0.30334986215490256
2716,12087,0.9498624754420433,0.050137524557956725,9.174280166625977,7162301,0.14643334,2716.0,27600177.68,0.08044904456416095,0.5246318,0.37819844,0.3655297473910281
2525,11887,0.9341453831041258,0.06585461689587424,9.16200065612793,4470959,0.091407515,2525.0,24656578.43,0.011209908327875493,0.46865898,0.37725148,0.27249241634725196
2616,11933,0.9377603143418468,0.06223968565815319,9.169815063476562,3416261,0.06984369,2616.0,23509116.09,0.02731590993925786,0.4468399,0.37699622,0.2940165082625337
2554,12047,0.9467190569744597,0.05328094302554032,9.112739562988281,5421959,0.11085118,2554.0,25623894.81,0.019784801705483752,0.4870526,0.3762014,0.2801496290132042
2515,12004,0.9433398821218074,0.056660117878192584,9.126304626464844,2522913,0.05157874,2515.0,22060665.599999998,0.047035325307673584,0.4192975,0.36771876,0.3175079382703284
2815,11962,0.9400392927308447,0.059960707269155256,9.182021141052246,6763370,0.138277,2815.0,26055536.4,0.01801598225721749,0.4952603,0.3569833,0.2745621226701615
416,12113,0.9519056974459725,0.04809430255402747,9.200970649719238,15882320,0.32471848,416.0,35742433.25,0.07571152149418899,0.67945755,0.35473907,0.35166016225652436
313,12108,0.9515127701375246,0.048487229862475445,9.164738655090332,5804558,0.11867361,313.0,24700328.38,0.05841553093175707,0.4694909,0.35081726,0.3262233580876271
2618,12082,0.9494695481335953,0.0505304518664047,9.202115058898926,4880931,0.0997896,2618.0,23657334.62,0.06113755250282578,0.44965827,0.34986869,0.3304956218707616
333,12005,0.943418467583497,0.05658153241650299,9.070878982543945,4999822,0.10222038,333.0,23567978.48,0.060525557931838614,0.44795915,0.34573877,0.33050515435065175
2725,11926,0.9372102161100196,0.06278978388998036,9.177534103393555,2995514,0.061241303,2725.0,21406661.64,0.019743287776205685,0.40686154,0.34562024,0.27481056286723454
2740,12053,0.9471905697445973,0.052809430255402745,9.174240112304688,7287943,0.14900216,2740.0,25759162.21,0.0528779306053493,0.4896247,0.34062254,0.3170081668740874
341,11801,0.9273870333988212,0.07261296660117877,9.116262435913086,3429758,0.07011964,341.0,21517543.650000002,0.06878411228556221,0.40896997,0.33885032,0.34563638617731657
4710,2151,0.16903732809430255,0.8309626719056975,7.357496738433838,94169,0.0019218564,4710.0,17923818.8,0.01818371059616228,0.34063494,0.33871308,0.5267519575257901
2528,11874,0.9331237721021611,0.06687622789783887,8.986456871032715,5469029,0.11181355,2528.0,23509559.27,0.02632230246615576,0.44684833,0.3350348,0.28256108454281625
2546,11922,0.9368958742632613,0.06310412573673874,9.184427261352539,7477228,0.15287219,2546.0,25625774.3,0.0614721698494264,0.48708832,0.33421612,0.3308355519766892
